# x	y	u	v	s2n	mask
 32.6227	  0.9694	 -0.0062	 -0.0632	  2.0008	  0.0000
 33.7049	  0.9694	  0.0153	 -0.0562	  2.0347	  0.0000
 34.7871	  0.9694	  0.0031	 -0.0670	  2.1022	  0.0000
 35.8692	  0.9694	  0.0184	 -0.0395	  1.7422	  0.0000
 36.9514	  0.9694	  0.0038	 -0.0376	  1.9116	  0.0000
 38.0336	  0.9694	 -0.0335	 -0.0335	  1.9006	  0.0000
 39.1157	  0.9694	  0.0026	 -0.0179	  1.9771	  0.0000
 40.1979	  0.9694	  0.0285	 -0.0401	  1.9497	  0.0000
 41.2801	  0.9694	  0.0262	 -0.0325	  0.0000	  1.0000
 42.3622	  0.9694	  0.0442	 -0.0103	  2.0857	  0.0000
 43.4444	  0.9694	  0.0633	  0.0138	  2.1433	  0.0000
  1.2400	  2.0516	 -0.0214	 -0.0817	  2.0253	  0.0000
  2.3221	  2.0516	  0.0276	 -0.0577	  2.1987	  0.0000
  3.4043	  2.0516	 -0.0054	 -0.0613	  2.4320	  0.0000
  4.4865	  2.0516	 -0.0534	 -0.0412	  2.0869	  0.0000
  5.5686	  2.0516	 -0.0557	 -0.0426	  1.9977	  0.0000
  6.6508	  2.0516	 -0.0141	 -0.0253	  2.3387	  0.0000
  7.7330	  2.0516	 -0.0069	  0.0190	  2.1641	  0.0000
  8.8151	  2.0516	  0.0254	  0.0147	  1.9883	  0.0000
  9.8973	  2.0516	  0.0149	 -0.0166	  2.0107	  0.0000
 10.9795	  2.0516	  0.0301	 -0.0533	  2.0169	  0.0000
 12.0616	  2.0516	 -0.0100	 -0.0987	  1.9376	  0.0000
 13.1438	  2.0516	 -0.0411	 -0.0954	  1.9845	  0.0000
 14.2260	  2.0516	 -0.0284	 -0.0589	  1.9964	  0.0000
 15.3081	  2.0516	 -0.0183	 -0.0479	  1.8801	  0.0000
 16.3903	  2.0516	  0.0013	 -0.0549	  1.9874	  0.0000
 17.4724	  2.0516	 -0.0556	 -0.0496	  1.9114	  0.0000
 18.5546	  2.0516	 -0.0305	 -0.0266	  2.5496	  0.0000
 19.6368	  2.0516	 -0.0186	 -0.0015	  2.4365	  0.0000
 20.7189	  2.0516	  0.0015	 -0.0377	  2.1693	  0.0000
 21.8011	  2.0516	  0.0091	 -0.0463	  2.0165	  0.0000
 22.8833	  2.0516	 -0.0069	 -0.0221	  2.5589	  0.0000
 23.9654	  2.0516	  0.0004	 -0.0234	  2.3653	  0.0000
 25.0476	  2.0516	  0.0284	 -0.0645	  2.2506	  0.0000
 26.1298	  2.0516	 -0.0042	  0.0099	  2.0177	  0.0000
 27.2119	  2.0516	 -0.0146	 -0.0113	  2.1192	  0.0000
 28.2941	  2.0516	  0.0310	 -0.0034	  2.0720	  0.0000
 29.3763	  2.0516	  0.0201	 -0.0318	  1.9662	  0.0000
 30.4584	  2.0516	  0.0116	 -0.0619	  0.0000	  1.0000
 31.5406	  2.0516	  0.0115	 -0.0641	  0.0000	  1.0000
 32.6227	  2.0516	 -0.0070	 -0.0679	  2.0339	  0.0000
 33.7049	  2.0516	  0.0245	 -0.0703	  1.8879	  0.0000
 34.7871	  2.0516	  0.0282	 -0.0204	  1.9962	  0.0000
 35.8692	  2.0516	  0.0135	 -0.0450	  1.9323	  0.0000
 36.9514	  2.0516	  0.0325	 -0.0406	  1.8369	  0.0000
 38.0336	  2.0516	  0.0064	 -0.0061	  2.1863	  0.0000
 39.1157	  2.0516	  0.0178	 -0.0363	  0.0000	  1.0000
 40.1979	  2.0516	  0.0293	 -0.0109	  1.9867	  0.0000
 41.2801	  2.0516	  0.0432	 -0.0434	  1.7130	  0.0000
 42.3622	  2.0516	  0.0176	 -0.0331	  2.0630	  0.0000
 43.4444	  2.0516	  0.0715	 -0.0403	  2.2641	  0.0000
  1.2400	  3.1338	 -0.0533	 -0.1029	  2.3667	  0.0000
  2.3221	  3.1338	 -0.0675	 -0.0617	  1.9885	  0.0000
  3.4043	  3.1338	 -0.0652	 -0.0311	  2.1961	  0.0000
  4.4865	  3.1338	 -0.0776	 -0.0520	  2.1676	  0.0000
  5.5686	  3.1338	 -0.0764	 -0.0317	  2.1147	  0.0000
  6.6508	  3.1338	 -0.0503	 -0.0044	  2.2407	  0.0000
  7.7330	  3.1338	 -0.0326	  0.0449	  1.8185	  0.0000
  8.8151	  3.1338	  0.0653	  0.0246	  1.5464	  0.0000
  9.8973	  3.1338	 -0.0440	 -0.1170	  1.7451	  0.0000
 10.9795	  3.1338	 -0.0633	 -0.1033	  1.9085	  0.0000
 12.0616	  3.1338	 -0.0221	 -0.1389	  1.5694	  0.0000
 13.1438	  3.1338	 -0.0319	 -0.1199	  1.7539	  0.0000
 14.2260	  3.1338	 -0.0587	 -0.0684	  2.0106	  0.0000
 15.3081	  3.1338	 -0.0826	 -0.0606	  1.9118	  0.0000
 16.3903	  3.1338	 -0.0669	 -0.0891	  1.7290	  0.0000
 17.4724	  3.1338	 -0.0735	 -0.0620	  2.2248	  0.0000
 18.5546	  3.1338	 -0.0399	 -0.0390	  2.1413	  0.0000
 19.6368	  3.1338	 -0.0334	  0.0043	  2.0827	  0.0000
 20.7189	  3.1338	 -0.0533	 -0.0260	  1.8256	  0.0000
 21.8011	  3.1338	 -0.0538	 -0.0501	  1.9035	  0.0000
 22.8833	  3.1338	 -0.1035	  0.0286	  0.0000	  1.0000
 23.9654	  3.1338	 -0.0251	 -0.0240	  2.1137	  0.0000
 25.0476	  3.1338	  0.0153	  0.0089	  2.0580	  0.0000
 26.1298	  3.1338	 -0.0316	 -0.0364	  2.2189	  0.0000
 27.2119	  3.1338	  0.0435	 -0.0067	  2.1365	  0.0000
 28.2941	  3.1338	  0.0337	 -0.0001	  1.9351	  0.0000
 29.3763	  3.1338	  0.0464	 -0.0391	  1.9897	  0.0000
 30.4584	  3.1338	  0.0351	 -0.0422	  1.9216	  0.0000
 31.5406	  3.1338	 -0.0322	 -0.1069	  2.0932	  0.0000
 32.6227	  3.1338	  0.0130	 -0.0522	  1.8095	  0.0000
 33.7049	  3.1338	  0.0341	 -0.1075	  1.8953	  0.0000
 34.7871	  3.1338	 -0.0198	 -0.0720	  2.1212	  0.0000
 35.8692	  3.1338	 -0.0258	 -0.0166	  1.8050	  0.0000
 36.9514	  3.1338	  0.0142	 -0.0048	  2.0146	  0.0000
 38.0336	  3.1338	  0.0012	 -0.0732	  1.8218	  0.0000
 39.1157	  3.1338	  0.0231	 -0.0472	  2.0889	  0.0000
 40.1979	  3.1338	  0.0604	 -0.0582	  2.1179	  0.0000
 41.2801	  3.1338	  0.0275	 -0.0207	  2.1625	  0.0000
 42.3622	  3.1338	  0.0055	 -0.0467	  2.1603	  0.0000
 43.4444	  3.1338	  0.0273	 -0.0309	  0.0000	  1.0000
  1.2400	  4.2159	 -0.1473	 -0.1159	  1.8152	  0.0000
  2.3221	  4.2159	 -0.1908	 -0.0379	  1.8326	  0.0000
  3.4043	  4.2159	 -0.1487	  0.0180	  1.9328	  0.0000
  4.4865	  4.2159	 -0.1078	  0.0114	  2.1836	  0.0000
  5.5686	  4.2159	 -0.0602	 -0.0509	  2.0362	  0.0000
  6.6508	  4.2159	  0.0466	 -0.1026	  1.7294	  0.0000
  7.7330	  4.2159	 -0.0474	  0.1135	  1.4277	  0.0000
  8.8151	  4.2159	 -0.5848	  0.0699	  1.4112	  0.0000
  9.8973	  4.2159	 -0.4000	 -0.0472	  1.6577	  0.0000
 10.9795	  4.2159	 -0.2333	 -0.0924	  1.6947	  0.0000
 12.0616	  4.2159	 -0.1851	 -0.1329	  1.6322	  0.0000
 13.1438	  4.2159	 -0.0557	 -0.0981	  1.6358	  0.0000
 14.2260	  4.2159	 -0.1371	 -0.0594	  1.7944	  0.0000
 15.3081	  4.2159	 -0.2193	 -0.0390	  1.6867	  0.0000
 16.3903	  4.2159	 -0.1279	 -0.0736	  2.0425	  0.0000
 17.4724	  4.2159	 -0.0992	 -0.0767	  1.9753	  0.0000
 18.5546	  4.2159	 -0.0426	  0.0323	  1.7424	  0.0000
 19.6368	  4.2159	 -0.1140	  0.0467	  1.5474	  0.0000
 20.7189	  4.2159	 -0.1162	 -0.0076	  1.6668	  0.0000
 21.8011	  4.2159	 -0.1447	 -0.0311	  1.7910	  0.0000
 22.8833	  4.2159	 -0.0710	 -0.0344	  2.0317	  0.0000
 23.9654	  4.2159	 -0.0158	  0.0047	  1.8714	  0.0000
 25.0476	  4.2159	  0.0482	  0.0339	  1.9016	  0.0000
 26.1298	  4.2159	  0.0572	 -0.0206	  2.1411	  0.0000
 27.2119	  4.2159	 -0.0008	 -0.0548	  1.9223	  0.0000
 28.2941	  4.2159	  0.0390	 -0.1115	  1.8641	  0.0000
 29.3763	  4.2159	  0.0455	 -0.0924	  1.7332	  0.0000
 30.4584	  4.2159	  0.0053	 -0.0614	  1.7651	  0.0000
 31.5406	  4.2159	 -0.0244	 -0.0967	  2.0294	  0.0000
 32.6227	  4.2159	 -0.0112	 -0.0339	  1.7092	  0.0000
 33.7049	  4.2159	 -0.0263	 -0.0303	  1.8406	  0.0000
 34.7871	  4.2159	  0.0315	 -0.0586	  1.8793	  0.0000
 35.8692	  4.2159	  0.0005	 -0.0472	  0.0000	  1.0000
 36.9514	  4.2159	  0.0381	 -0.0580	  1.8274	  0.0000
 38.0336	  4.2159	  0.0372	 -0.0533	  1.8125	  0.0000
 39.1157	  4.2159	  0.0399	 -0.0101	  2.1068	  0.0000
 40.1979	  4.2159	  0.0583	 -0.0334	  2.1788	  0.0000
 41.2801	  4.2159	  0.0189	 -0.0183	  2.1943	  0.0000
 42.3622	  4.2159	 -0.0140	 -0.0415	  2.0370	  0.0000
 43.4444	  4.2159	  0.0259	 -0.0550	  2.3176	  0.0000
  1.2400	  5.2981	 -0.1137	 -0.1138	  0.0000	  1.0000
  2.3221	  5.2981	 -0.1352	 -0.0235	  1.9270	  0.0000
  3.4043	  5.2981	 -0.1018	 -0.0438	  1.8408	  0.0000
  4.4865	  5.2981	 -0.0493	 -0.0813	  2.0267	  0.0000
  5.5686	  5.2981	 -0.0282	 -0.1448	  1.7787	  0.0000
  6.6508	  5.2981	  0.0428	 -0.2155	  1.5865	  0.0000
  7.7330	  5.2981	 -0.0226	  0.0194	  1.7674	  0.0000
  8.8151	  5.2981	 -0.5123	  0.0426	  1.5728	  0.0000
  9.8973	  5.2981	 -0.6191	  0.0120	  1.9563	  0.0000
 10.9795	  5.2981	 -0.6254	 -0.0615	  1.7495	  0.0000
 12.0616	  5.2981	 -0.4944	 -0.1307	  1.3571	  0.0000
 13.1438	  5.2981	 -0.4393	 -0.0506	  1.4599	  0.0000
 14.2260	  5.2981	 -0.4898	  0.0141	  1.6603	  0.0000
 15.3081	  5.2981	 -0.3767	  0.0084	  1.5801	  0.0000
 16.3903	  5.2981	 -0.2138	 -0.0941	  1.8318	  0.0000
 17.4724	  5.2981	 -0.2625	 -0.0216	  1.6208	  0.0000
 18.5546	  5.2981	 -0.1763	  0.1360	  1.6202	  0.0000
 19.6368	  5.2981	 -0.3439	  0.0377	  1.6131	  0.0000
 20.7189	  5.2981	 -0.2959	  0.0151	  1.5631	  0.0000
 21.8011	  5.2981	 -0.2336	  0.0901	  0.0000	  1.0000
 22.8833	  5.2981	 -0.1134	  0.0514	  1.8898	  0.0000
 23.9654	  5.2981	 -0.0884	  0.0836	  1.2881	  0.0000
 25.0476	  5.2981	  0.0379	  0.0823	  1.4639	  0.0000
 26.1298	  5.2981	  0.0212	 -0.0052	  1.5419	  0.0000
 27.2119	  5.2981	 -0.0232	 -0.0906	  1.6087	  0.0000
 28.2941	  5.2981	 -0.0042	 -0.1572	  1.4347	  0.0000
 29.3763	  5.2981	  0.0551	 -0.1360	  1.8247	  0.0000
 30.4584	  5.2981	  0.0063	 -0.1286	  1.8209	  0.0000
 31.5406	  5.2981	 -0.0001	 -0.0668	  2.0444	  0.0000
 32.6227	  5.2981	 -0.0189	 -0.0482	  1.7388	  0.0000
 33.7049	  5.2981	 -0.0192	 -0.0725	  1.9266	  0.0000
 34.7871	  5.2981	 -0.0223	 -0.0449	  1.9385	  0.0000
 35.8692	  5.2981	 -0.0041	 -0.0327	  1.9377	  0.0000
 36.9514	  5.2981	  0.0284	 -0.0684	  2.0321	  0.0000
 38.0336	  5.2981	 -0.0151	 -0.0540	  2.0260	  0.0000
 39.1157	  5.2981	 -0.0043	 -0.0550	  1.9740	  0.0000
 40.1979	  5.2981	  0.0319	 -0.0284	  2.1507	  0.0000
 41.2801	  5.2981	  0.0216	 -0.0336	  2.5074	  0.0000
 42.3622	  5.2981	  0.0279	 -0.0425	  2.3202	  0.0000
 43.4444	  5.2981	  0.0138	 -0.0314	  2.2105	  0.0000
  1.2400	  6.3803	 -0.1019	 -0.0048	  1.8939	  0.0000
  2.3221	  6.3803	 -0.0428	 -0.0778	  1.8651	  0.0000
  3.4043	  6.3803	 -0.0536	 -0.2149	  1.6996	  0.0000
  4.4865	  6.3803	 -0.0370	 -0.1489	  1.6973	  0.0000
  5.5686	  6.3803	 -0.0280	 -0.2201	  1.7188	  0.0000
  6.6508	  6.3803	 -0.0143	 -0.1162	  1.6957	  0.0000
  7.7330	  6.3803	 -0.1017	  0.1672	  1.6029	  0.0000
  8.8151	  6.3803	 -0.5031	  0.0065	  1.6837	  0.0000
  9.8973	  6.3803	 -0.6313	 -0.0760	  1.8010	  0.0000
 10.9795	  6.3803	 -0.6696	 -0.1173	  1.4732	  0.0000
 12.0616	  6.3803	 -0.6202	 -0.1638	  1.5209	  0.0000
 13.1438	  6.3803	 -0.6029	 -0.0748	  1.5730	  0.0000
 14.2260	  6.3803	 -0.4666	  0.0353	  1.4366	  0.0000
 15.3081	  6.3803	 -0.2571	 -0.0824	  1.5570	  0.0000
 16.3903	  6.3803	 -0.3290	 -0.0427	  1.7327	  0.0000
 17.4724	  6.3803	 -0.3520	  0.0935	  1.6318	  0.0000
 18.5546	  6.3803	 -0.3606	  0.1557	  1.2484	  0.0000
 19.6368	  6.3803	 -0.3927	  0.0582	  1.6955	  0.0000
 20.7189	  6.3803	 -0.3140	  0.0094	  1.2738	  0.0000
 21.8011	  6.3803	 -0.1459	 -0.0657	  1.7049	  0.0000
 22.8833	  6.3803	 -0.2490	  0.0505	  1.3378	  0.0000
 23.9654	  6.3803	 -0.4363	  0.5663	  1.3300	  0.0000
 25.0476	  6.3803	 -0.5761	  0.4636	  1.3782	  0.0000
 26.1298	  6.3803	 -0.6156	  0.1117	  1.4327	  0.0000
 27.2119	  6.3803	 -0.2607	 -0.0620	  1.3416	  0.0000
 28.2941	  6.3803	 -0.0793	 -0.0885	  1.4175	  0.0000
 29.3763	  6.3803	 -0.0472	 -0.0599	  1.5061	  0.0000
 30.4584	  6.3803	 -0.0164	 -0.1000	  1.9653	  0.0000
 31.5406	  6.3803	 -0.0043	 -0.0400	  1.9141	  0.0000
 32.6227	  6.3803	 -0.0194	 -0.0820	  1.9259	  0.0000
 33.7049	  6.3803	 -0.0338	 -0.0778	  0.0000	  1.0000
 34.7871	  6.3803	 -0.0147	 -0.0178	  2.0929	  0.0000
 35.8692	  6.3803	 -0.0316	 -0.0354	  1.8949	  0.0000
 36.9514	  6.3803	  0.0131	 -0.0538	  1.7406	  0.0000
 38.0336	  6.3803	  0.0021	 -0.0043	  1.8930	  0.0000
 39.1157	  6.3803	 -0.0385	 -0.0191	  2.3049	  0.0000
 40.1979	  6.3803	 -0.0227	 -0.0247	  2.0741	  0.0000
 41.2801	  6.3803	  0.0102	 -0.0451	  2.1905	  0.0000
 42.3622	  6.3803	  0.0167	 -0.0188	  2.1176	  0.0000
 43.4444	  6.3803	  0.0228	 -0.0147	  2.4253	  0.0000
  1.2400	  7.4624	 -0.1429	 -0.0994	  1.9163	  0.0000
  2.3221	  7.4624	 -0.1501	 -0.2495	  1.7209	  0.0000
  3.4043	  7.4624	 -0.0940	 -0.4228	  1.5656	  0.0000
  4.4865	  7.4624	 -0.0914	 -0.2834	  1.5943	  0.0000
  5.5686	  7.4624	 -0.0486	 -0.2760	  1.7616	  0.0000
  6.6508	  7.4624	 -0.2021	 -0.0636	  1.7900	  0.0000
  7.7330	  7.4624	 -0.5295	  0.0512	  1.6831	  0.0000
  8.8151	  7.4624	 -0.7031	 -0.0438	  1.6272	  0.0000
  9.8973	  7.4624	 -0.6459	 -0.2531	  1.5513	  0.0000
 10.9795	  7.4624	 -0.5986	 -0.2373	  1.2817	  0.0000
 12.0616	  7.4624	 -0.5143	 -0.1785	  1.3935	  0.0000
 13.1438	  7.4624	 -0.6062	 -0.1303	  1.6589	  0.0000
 14.2260	  7.4624	 -0.4922	 -0.0223	  1.6178	  0.0000
 15.3081	  7.4624	 -0.5112	 -0.0487	  1.8456	  0.0000
 16.3903	  7.4624	 -0.5037	 -0.0346	  2.0546	  0.0000
 17.4724	  7.4624	 -0.4350	  0.0127	  1.6717	  0.0000
 18.5546	  7.4624	 -0.5427	  0.0368	  1.6906	  0.0000
 19.6368	  7.4624	 -0.5424	  0.0875	  1.6415	  0.0000
 20.7189	  7.4624	 -0.3201	  0.0347	  1.4012	  0.0000
 21.8011	  7.4624	 -0.1503	  0.0904	  1.4429	  0.0000
 22.8833	  7.4624	 -0.4283	  0.1164	  1.4225	  0.0000
 23.9654	  7.4624	 -0.6420	  0.4699	  1.3519	  0.0000
 25.0476	  7.4624	 -0.7166	  0.4956	  1.6476	  0.0000
 26.1298	  7.4624	 -0.6959	  0.3685	  1.4670	  0.0000
 27.2119	  7.4624	 -0.6330	  0.1912	  1.4394	  0.0000
 28.2941	  7.4624	 -0.3971	  0.0823	  1.4663	  0.0000
 29.3763	  7.4624	 -0.0881	 -0.0157	  1.7738	  0.0000
 30.4584	  7.4624	  0.0006	 -0.1236	  1.5663	  0.0000
 31.5406	  7.4624	  0.0157	 -0.0956	  1.7353	  0.0000
 32.6227	  7.4624	 -0.0506	 -0.1433	  1.7754	  0.0000
 33.7049	  7.4624	 -0.0473	 -0.0920	  2.1273	  0.0000
 34.7871	  7.4624	 -0.0093	 -0.0607	  2.0321	  0.0000
 35.8692	  7.4624	 -0.0047	 -0.0311	  1.9036	  0.0000
 36.9514	  7.4624	  0.0248	 -0.0307	  1.7368	  0.0000
 38.0336	  7.4624	  0.0191	 -0.0096	  2.1122	  0.0000
 39.1157	  7.4624	  0.0020	 -0.0102	  2.2138	  0.0000
 40.1979	  7.4624	 -0.0320	 -0.0348	  1.8750	  0.0000
 41.2801	  7.4624	 -0.0200	 -0.0282	  1.9968	  0.0000
 42.3622	  7.4624	  0.0125	 -0.0512	  2.1825	  0.0000
 43.4444	  7.4624	  0.0324	 -0.0355	  2.4900	  0.0000
  1.2400	  8.5446	 -0.5249	 -0.1127	  1.3949	  0.0000
  2.3221	  8.5446	 -0.2537	 -0.3790	  1.3360	  0.0000
  3.4043	  8.5446	 -0.1384	 -0.2524	  1.3843	  0.0000
  4.4865	  8.5446	 -0.2419	 -0.0658	  1.4751	  0.0000
  5.5686	  8.5446	 -0.3982	 -0.1596	  1.6731	  0.0000
  6.6508	  8.5446	 -0.6757	 -0.1201	  1.8581	  0.0000
  7.7330	  8.5446	 -0.8577	 -0.0763	  1.5669	  0.0000
  8.8151	  8.5446	 -0.8975	 -0.1517	  1.5180	  0.0000
  9.8973	  8.5446	 -0.7001	 -0.4067	  1.4175	  0.0000
 10.9795	  8.5446	 -0.6655	 -0.5200	  1.3900	  0.0000
 12.0616	  8.5446	 -0.6371	 -0.4752	  1.4373	  0.0000
 13.1438	  8.5446	 -0.5944	 -0.2167	  1.3621	  0.0000
 14.2260	  8.5446	 -0.6744	 -0.0786	  1.7879	  0.0000
 15.3081	  8.5446	 -0.6685	 -0.0054	  2.1028	  0.0000
 16.3903	  8.5446	 -0.6571	  0.0305	  2.0102	  0.0000
 17.4724	  8.5446	 -0.6176	  0.0646	  1.6309	  0.0000
 18.5546	  8.5446	 -0.4646	  0.1050	  1.4984	  0.0000
 19.6368	  8.5446	 -0.5153	  0.0825	  1.3966	  0.0000
 20.7189	  8.5446	 -0.1361	  0.1348	  1.3127	  0.0000
 21.8011	  8.5446	 -0.5631	  0.4328	  1.3968	  0.0000
 22.8833	  8.5446	 -0.6342	  0.1750	  1.4454	  0.0000
 23.9654	  8.5446	 -0.7007	  0.4725	  1.5192	  0.0000
 25.0476	  8.5446	 -0.6346	  0.2232	  0.0000	  1.0000
 26.1298	  8.5446	 -0.7014	  0.5826	  1.6299	  0.0000
 27.2119	  8.5446	 -0.6569	  0.2334	  0.0000	  1.0000
 28.2941	  8.5446	 -0.7362	  0.4179	  1.2939	  0.0000
 29.3763	  8.5446	 -0.2448	  0.0616	  1.2176	  0.0000
 30.4584	  8.5446	 -0.1060	 -0.0907	  1.3463	  0.0000
 31.5406	  8.5446	 -0.0175	 -0.1449	  1.7758	  0.0000
 32.6227	  8.5446	 -0.0626	 -0.1230	  2.0179	  0.0000
 33.7049	  8.5446	 -0.0152	 -0.0952	  1.8714	  0.0000
 34.7871	  8.5446	 -0.0079	 -0.0860	  1.9060	  0.0000
 35.8692	  8.5446	 -0.0160	 -0.0693	  1.9870	  0.0000
 36.9514	  8.5446	 -0.0074	  0.0092	  2.0854	  0.0000
 38.0336	  8.5446	  0.0052	 -0.0343	  1.9538	  0.0000
 39.1157	  8.5446	  0.0276	 -0.0144	  1.9066	  0.0000
 40.1979	  8.5446	  0.0016	 -0.0290	  0.0000	  1.0000
 41.2801	  8.5446	  0.0014	 -0.0247	  2.1356	  0.0000
 42.3622	  8.5446	  0.0317	 -0.0419	  2.1447	  0.0000
 43.4444	  8.5446	  0.0257	 -0.0385	  2.0113	  0.0000
  1.2400	  9.6268	 -0.7363	  0.0325	  1.9718	  0.0000
  2.3221	  9.6268	 -0.9034	  0.0695	  1.6816	  0.0000
  3.4043	  9.6268	 -1.1603	 -0.0692	  1.8270	  0.0000
  4.4865	  9.6268	 -0.9871	 -0.0783	  1.6393	  0.0000
  5.5686	  9.6268	 -1.0206	 -0.3764	  1.3297	  0.0000
  6.6508	  9.6268	 -1.2307	 -0.5829	  1.8480	  0.0000
  7.7330	  9.6268	 -1.2281	 -0.5828	  1.4958	  0.0000
  8.8151	  9.6268	 -1.1540	 -0.5554	  1.5541	  0.0000
  9.8973	  9.6268	 -0.8699	 -0.5340	  1.4473	  0.0000
 10.9795	  9.6268	 -0.8202	 -0.5069	  1.2216	  0.0000
 12.0616	  9.6268	 -0.8794	 -0.4215	  1.2053	  0.0000
 13.1438	  9.6268	 -0.8633	 -0.1320	  1.5239	  0.0000
 14.2260	  9.6268	 -0.7621	 -0.0566	  1.6573	  0.0000
 15.3081	  9.6268	 -0.7171	  0.0226	  1.8936	  0.0000
 16.3903	  9.6268	 -0.6865	  0.1313	  1.7839	  0.0000
 17.4724	  9.6268	 -0.6305	  0.1936	  1.5884	  0.0000
 18.5546	  9.6268	 -0.5771	  0.1436	  1.5003	  0.0000
 19.6368	  9.6268	 -0.3735	  0.1588	  1.3650	  0.0000
 20.7189	  9.6268	 -0.1457	  0.0920	  1.3637	  0.0000
 21.8011	  9.6268	 -0.2632	  0.0463	  1.4107	  0.0000
 22.8833	  9.6268	 -0.6707	  0.0918	  1.4026	  0.0000
 23.9654	  9.6268	 -0.6489	  0.1294	  1.4728	  0.0000
 25.0476	  9.6268	 -0.8122	  0.2439	  0.0000	  1.0000
 26.1298	  9.6268	 -1.2450	  0.6309	  1.4062	  0.0000
 27.2119	  9.6268	 -1.2825	  0.5628	  1.5438	  0.0000
 28.2941	  9.6268	 -1.3221	  0.6530	  1.6358	  0.0000
 29.3763	  9.6268	 -1.2839	  0.6293	  1.4003	  0.0000
 30.4584	  9.6268	 -0.7593	 -0.0669	  1.2397	  0.0000
 31.5406	  9.6268	 -0.1288	 -0.4058	  1.3577	  0.0000
 32.6227	  9.6268	 -0.1220	 -0.1919	  1.7357	  0.0000
 33.7049	  9.6268	 -0.0242	 -0.1212	  1.7161	  0.0000
 34.7871	  9.6268	 -0.0958	 -0.0573	  1.8364	  0.0000
 35.8692	  9.6268	 -0.0600	 -0.0698	  1.9592	  0.0000
 36.9514	  9.6268	 -0.0685	 -0.0658	  0.0000	  1.0000
 38.0336	  9.6268	 -0.0131	 -0.0289	  2.0844	  0.0000
 39.1157	  9.6268	 -0.0277	 -0.0391	  0.0000	  1.0000
 40.1979	  9.6268	  0.0133	  0.0221	  1.9416	  0.0000
 41.2801	  9.6268	  0.0076	 -0.0090	  1.8513	  0.0000
 42.3622	  9.6268	  0.0108	 -0.0365	  0.0000	  1.0000
 43.4444	  9.6268	  0.0428	 -0.0429	  2.1398	  0.0000
  1.2400	 10.7089	 -0.8135	 -0.0840	  1.4805	  0.0000
  2.3221	 10.7089	 -1.2833	 -0.0521	  1.5791	  0.0000
  3.4043	 10.7089	 -1.4168	 -0.0592	  2.1612	  0.0000
  4.4865	 10.7089	 -1.2455	 -0.1025	  1.6091	  0.0000
  5.5686	 10.7089	 -0.9851	 -0.1763	  0.0000	  1.0000
  6.6508	 10.7089	 -1.3207	 -0.5708	  1.8178	  0.0000
  7.7330	 10.7089	 -1.3121	 -0.6110	  1.6549	  0.0000
  8.8151	 10.7089	 -1.2876	 -0.5629	  1.4995	  0.0000
  9.8973	 10.7089	 -1.2514	 -0.3944	  1.1905	  0.0000
 10.9795	 10.7089	 -1.2783	 -0.2151	  1.3703	  0.0000
 12.0616	 10.7089	 -1.1306	 -0.1180	  1.5441	  0.0000
 13.1438	 10.7089	 -0.9190	  0.0155	  1.4482	  0.0000
