# x	y	u	v	s2n	mask
 11.3402	  0.9694	  0.0377	 -0.0249	  1.9876	  0.0000
 11.7009	  0.9694	  0.0381	 -0.0290	  1.8715	  0.0000
 12.0616	  0.9694	  0.0537	 -0.0663	  1.7908	  0.0000
 12.4223	  0.9694	  0.0455	 -0.0476	  1.8526	  0.0000
 12.7831	  0.9694	  0.0391	 -0.0513	  1.9483	  0.0000
 13.1438	  0.9694	  0.0118	 -0.0603	  1.8932	  0.0000
 13.5045	  0.9694	  0.0104	 -0.0562	  1.8842	  0.0000
 13.8652	  0.9694	  0.0127	 -0.0586	  1.8652	  0.0000
 14.2260	  0.9694	  0.0094	 -0.0498	  1.8745	  0.0000
 14.5867	  0.9694	  0.0129	 -0.0383	  2.0127	  0.0000
 14.9474	  0.9694	  0.0242	 -0.0230	  2.1097	  0.0000
 15.3081	  0.9694	  0.0212	 -0.0445	  1.8872	  0.0000
 15.6688	  0.9694	  0.0028	 -0.0370	  1.9165	  0.0000
 16.0296	  0.9694	  0.0158	 -0.0322	  1.8508	  0.0000
 16.3903	  0.9694	 -0.0041	 -0.0306	  2.0260	  0.0000
 16.7510	  0.9694	 -0.0181	 -0.0241	  1.9703	  0.0000
 17.1117	  0.9694	  0.0168	 -0.0641	  1.8506	  0.0000
 17.4724	  0.9694	  0.0066	 -0.0652	  1.9265	  0.0000
 17.8332	  0.9694	 -0.0076	 -0.0727	  1.9599	  0.0000
 18.1939	  0.9694	  0.0053	 -0.0721	  1.9395	  0.0000
 18.5546	  0.9694	  0.0083	 -0.0524	  1.9073	  0.0000
 18.9153	  0.9694	  0.0204	 -0.0367	  1.8270	  0.0000
 19.2761	  0.9694	  0.0390	 -0.0389	  1.8212	  0.0000
 19.6368	  0.9694	  0.0393	 -0.0357	  1.9553	  0.0000
 19.9975	  0.9694	  0.0013	 -0.0479	  1.8951	  0.0000
 20.3582	  0.9694	 -0.0096	 -0.0609	  1.7474	  0.0000
 20.7189	  0.9694	  0.0024	 -0.0508	  1.7795	  0.0000
 21.0797	  0.9694	  0.0200	 -0.0497	  0.0000	  1.0000
 21.4404	  0.9694	  0.0216	 -0.0608	  1.8846	  0.0000
 21.8011	  0.9694	  0.0216	 -0.0463	  1.8756	  0.0000
 22.1618	  0.9694	  0.0299	 -0.0509	  1.8755	  0.0000
 22.5225	  0.9694	  0.0367	 -0.0340	  1.8114	  0.0000
 22.8833	  0.9694	  0.0281	 -0.0075	  1.6732	  0.0000
 23.2440	  0.9694	  0.0470	 -0.0223	  1.6103	  0.0000
 23.6047	  0.9694	  0.0452	 -0.0196	  1.7048	  0.0000
 23.9654	  0.9694	  0.0263	 -0.0303	  1.7019	  0.0000
 24.3262	  0.9694	  0.0314	 -0.0395	  1.8592	  0.0000
 24.6869	  0.9694	  0.0193	 -0.0179	  1.8601	  0.0000
 25.0476	  0.9694	 -0.0118	 -0.0360	  1.9175	  0.0000
 25.4083	  0.9694	  0.0051	 -0.0400	  1.8688	  0.0000
 25.7690	  0.9694	 -0.0033	 -0.0331	  1.8882	  0.0000
 26.1298	  0.9694	  0.0172	 -0.0515	  1.9859	  0.0000
 26.4905	  0.9694	  0.0335	 -0.0290	  1.9064	  0.0000
 26.8512	  0.9694	  0.0409	 -0.0308	  1.8510	  0.0000
 27.2119	  0.9694	  0.0560	 -0.0332	  1.8595	  0.0000
 27.5726	  0.9694	  0.0301	 -0.0276	  1.7110	  0.0000
 27.9334	  0.9694	  0.0376	 -0.0269	  1.6377	  0.0000
 28.2941	  0.9694	  0.0211	 -0.0055	  1.8232	  0.0000
 28.6548	  0.9694	  0.0470	 -0.0342	  1.7979	  0.0000
 29.0155	  0.9694	  0.0522	 -0.0412	  1.8009	  0.0000
 29.3763	  0.9694	  0.0309	 -0.0400	  1.8149	  0.0000
 29.7370	  0.9694	  0.0580	 -0.0597	  1.6825	  0.0000
 30.0977	  0.9694	  0.0190	 -0.0461	  1.5588	  0.0000
 30.4584	  0.9694	  0.0507	 -0.0309	  1.6937	  0.0000
 30.8191	  0.9694	  0.0655	 -0.0374	  1.6005	  0.0000
 31.1799	  0.9694	  0.0569	 -0.0324	  1.4738	  0.0000
 31.5406	  0.9694	  0.0588	 -0.0322	  1.7858	  0.0000
 31.9013	  0.9694	  0.0366	 -0.0444	  1.6988	  0.0000
 32.2620	  0.9694	  0.0516	 -0.0560	  1.6511	  0.0000
 32.6227	  0.9694	  0.0318	 -0.0653	  1.7579	  0.0000
 32.9835	  0.9694	  0.0413	 -0.0853	  1.6233	  0.0000
 33.3442	  0.9694	  0.0510	 -0.0608	  0.0000	  1.0000
 33.7049	  0.9694	  0.0262	 -0.0773	  1.7210	  0.0000
 34.0656	  0.9694	  0.0315	 -0.0696	  1.6953	  0.0000
 34.4264	  0.9694	  0.0357	 -0.0617	  1.8834	  0.0000
 34.7871	  0.9694	  0.0554	 -0.0582	  1.9176	  0.0000
 35.1478	  0.9694	  0.0550	 -0.0494	  1.8376	  0.0000
 35.5085	  0.9694	  0.0429	 -0.0426	  1.9533	  0.0000
 35.8692	  0.9694	  0.0538	 -0.0199	  1.8871	  0.0000
 36.2300	  0.9694	  0.0219	 -0.0189	  1.7765	  0.0000
 36.5907	  0.9694	  0.0450	 -0.0436	  1.7679	  0.0000
 36.9514	  0.9694	  0.0498	 -0.0240	  1.6889	  0.0000
 37.3121	  0.9694	  0.0218	 -0.0645	  1.7230	  0.0000
 37.6728	  0.9694	  0.0426	 -0.0734	  1.9104	  0.0000
 38.0336	  0.9694	  0.0447	 -0.0487	  1.8786	  0.0000
 38.3943	  0.9694	  0.0299	 -0.0637	  1.9234	  0.0000
 38.7550	  0.9694	  0.0698	 -0.0497	  1.8780	  0.0000
 39.1157	  0.9694	  0.0617	 -0.0425	  1.9320	  0.0000
 39.4765	  0.9694	  0.0427	 -0.0490	  1.9456	  0.0000
 39.8372	  0.9694	  0.0776	 -0.0852	  1.9639	  0.0000
 40.1979	  0.9694	  0.0469	 -0.0791	  2.1051	  0.0000
 40.5586	  0.9694	  0.0748	 -0.0852	  1.8165	  0.0000
 40.9193	  0.9694	  0.0979	 -0.1186	  2.0011	  0.0000
 41.2801	  0.9694	  0.0944	 -0.0912	  1.9945	  0.0000
 41.6408	  0.9694	  0.0705	 -0.0839	  2.1736	  0.0000
 42.0015	  0.9694	  0.0452	 -0.0783	  2.4428	  0.0000
 42.3622	  0.9694	  0.0359	 -0.0565	  2.3154	  0.0000
 42.7229	  0.9694	  0.0357	 -0.0655	  2.4165	  0.0000
 43.0837	  0.9694	  0.0601	 -0.0711	  2.3578	  0.0000
 43.4444	  0.9694	  0.0733	 -0.0614	  2.2398	  0.0000
 43.8051	  0.9694	  0.0498	 -0.0512	  2.2640	  0.0000
  0.8793	  1.3302	  0.0135	 -0.0076	  2.3661	  0.0000
  1.2400	  1.3302	  0.0533	  0.0139	  0.0000	  1.0000
  1.6007	  1.3302	  0.0402	  0.0077	  2.4215	  0.0000
  1.9614	  1.3302	  0.0698	  0.0228	  2.2768	  0.0000
  2.3221	  1.3302	  0.1418	 -0.0052	  2.2352	  0.0000
  2.6829	  1.3302	  0.1363	 -0.0195	  1.9688	  0.0000
  3.0436	  1.3302	  0.1634	 -0.0330	  1.8148	  0.0000
  3.4043	  1.3302	  0.1200	 -0.0852	  1.8677	  0.0000
  3.7650	  1.3302	  0.0535	 -0.0894	  1.7821	  0.0000
  4.1258	  1.3302	  0.0702	 -0.0714	  2.1143	  0.0000
  4.4865	  1.3302	  0.0620	 -0.0918	  2.1407	  0.0000
  4.8472	  1.3302	  0.0711	 -0.0894	  2.0890	  0.0000
  5.2079	  1.3302	  0.0725	 -0.1146	  2.1967	  0.0000
  5.5686	  1.3302	  0.0674	 -0.1525	  2.0094	  0.0000
  5.9294	  1.3302	  0.0688	 -0.1181	  1.9969	  0.0000
  6.2901	  1.3302	  0.0489	 -0.1035	  2.0692	  0.0000
  6.6508	  1.3302	  0.0319	 -0.0985	  2.0435	  0.0000
  7.0115	  1.3302	  0.0142	 -0.0817	  2.1376	  0.0000
  7.3722	  1.3302	  0.0133	 -0.0777	  2.1068	  0.0000
  7.7330	  1.3302	  0.0361	 -0.0857	  2.1825	  0.0000
  8.0937	  1.3302	  0.0504	 -0.0537	  2.2042	  0.0000
  8.4544	  1.3302	  0.0697	 -0.0254	  2.1082	  0.0000
  8.8151	  1.3302	  0.0557	 -0.0300	  2.0697	  0.0000
  9.1759	  1.3302	  0.0536	 -0.0134	  2.1759	  0.0000
  9.5366	  1.3302	  0.0278	 -0.0323	  2.0893	  0.0000
  9.8973	  1.3302	  0.0129	 -0.0441	  2.0249	  0.0000
 10.2580	  1.3302	  0.0235	 -0.0466	  1.9848	  0.0000
 10.6187	  1.3302	  0.0060	 -0.0461	  1.9476	  0.0000
 10.9795	  1.3302	  0.0093	 -0.0425	  1.8677	  0.0000
 11.3402	  1.3302	  0.0158	 -0.0415	  2.0646	  0.0000
 11.7009	  1.3302	  0.0267	 -0.0315	  1.8475	  0.0000
 12.0616	  1.3302	  0.0342	 -0.0432	  1.9243	  0.0000
 12.4223	  1.3302	  0.0334	 -0.0297	  1.9583	  0.0000
 12.7831	  1.3302	  0.0313	 -0.0452	  2.0587	  0.0000
 13.1438	  1.3302	  0.0037	 -0.0598	  1.7815	  0.0000
 13.5045	  1.3302	  0.0166	 -0.0482	  0.0000	  1.0000
 13.8652	  1.3302	 -0.0045	 -0.0573	  1.8408	  0.0000
 14.2260	  1.3302	 -0.0175	 -0.0501	  1.7938	  0.0000
 14.5867	  1.3302	 -0.0149	 -0.0396	  1.8328	  0.0000
 14.9474	  1.3302	 -0.0143	 -0.0480	  2.0081	  0.0000
 15.3081	  1.3302	 -0.0050	 -0.0451	  1.8771	  0.0000
 15.6688	  1.3302	 -0.0030	 -0.0316	  2.0583	  0.0000
 16.0296	  1.3302	 -0.0042	 -0.0205	  1.9661	  0.0000
 16.3903	  1.3302	  0.0001	 -0.0092	  1.9220	  0.0000
 16.7510	  1.3302	 -0.0128	 -0.0221	  2.0100	  0.0000
 17.1117	  1.3302	  0.0184	 -0.0406	  1.7868	  0.0000
 17.4724	  1.3302	  0.0183	 -0.0376	  2.0480	  0.0000
 17.8332	  1.3302	  0.0028	 -0.0445	  2.0460	  0.0000
 18.1939	  1.3302	  0.0069	 -0.0404	  1.9305	  0.0000
 18.5546	  1.3302	  0.0163	 -0.0372	  1.8649	  0.0000
 18.9153	  1.3302	  0.0348	 -0.0425	  1.7117	  0.0000
 19.2761	  1.3302	  0.0456	 -0.0392	  1.6963	  0.0000
 19.6368	  1.3302	  0.0669	 -0.0335	  1.8104	  0.0000
 19.9975	  1.3302	  0.0329	 -0.0516	  1.7716	  0.0000
 20.3582	  1.3302	  0.0010	 -0.0505	  1.7918	  0.0000
 20.7189	  1.3302	  0.0137	 -0.0495	  1.8002	  0.0000
 21.0797	  1.3302	 -0.0003	 -0.0678	  1.9083	  0.0000
 21.4404	  1.3302	 -0.0021	 -0.0589	  1.8941	  0.0000
 21.8011	  1.3302	  0.0196	 -0.0559	  1.8534	  0.0000
 22.1618	  1.3302	  0.0337	 -0.0483	  2.0447	  0.0000
 22.5225	  1.3302	  0.0365	 -0.0336	  2.0547	  0.0000
 22.8833	  1.3302	  0.0361	 -0.0304	  1.8516	  0.0000
 23.2440	  1.3302	  0.0316	 -0.0413	  0.0000	  1.0000
 23.6047	  1.3302	  0.0516	 -0.0577	  1.7903	  0.0000
 23.9654	  1.3302	  0.0281	 -0.0528	  1.7983	  0.0000
 24.3262	  1.3302	  0.0280	 -0.0512	  1.8883	  0.0000
 24.6869	  1.3302	  0.0301	 -0.0282	  1.8974	  0.0000
 25.0476	  1.3302	 -0.0162	 -0.0348	  1.9596	  0.0000
 25.4083	  1.3302	  0.0138	 -0.0328	  1.8642	  0.0000
 25.7690	  1.3302	  0.0148	 -0.0179	  1.9149	  0.0000
 26.1298	  1.3302	  0.0066	 -0.0418	  1.9092	  0.0000
 26.4905	  1.3302	  0.0342	 -0.0253	  1.8665	  0.0000
 26.8512	  1.3302	  0.0292	 -0.0343	  1.9441	  0.0000
 27.2119	  1.3302	  0.0161	 -0.0305	  0.0000	  1.0000
 27.5726	  1.3302	  0.0122	 -0.0428	  1.9692	  0.0000
 27.9334	  1.3302	  0.0216	 -0.0513	  1.8208	  0.0000
 28.2941	  1.3302	  0.0148	 -0.0372	  1.9263	  0.0000
 28.6548	  1.3302	  0.0365	 -0.0422	  1.7181	  0.0000
 29.0155	  1.3302	  0.0607	 -0.0333	  1.6505	  0.0000
 29.3763	  1.3302	  0.0281	 -0.0175	  1.7557	  0.0000
 29.7370	  1.3302	  0.0588	 -0.0445	  1.5687	  0.0000
 30.0977	  1.3302	  0.0174	 -0.0346	  1.6571	  0.0000
 30.4584	  1.3302	  0.0321	 -0.0406	  1.7470	  0.0000
 30.8191	  1.3302	  0.0537	 -0.0663	  1.7464	  0.0000
 31.1799	  1.3302	  0.0293	 -0.0538	  1.5850	  0.0000
 31.5406	  1.3302	  0.0433	 -0.0610	  1.7137	  0.0000
 31.9013	  1.3302	  0.0371	 -0.0713	  1.6769	  0.0000
 32.2620	  1.3302	  0.0583	 -0.0529	  1.6227	  0.0000
 32.6227	  1.3302	  0.0458	 -0.0506	  1.7483	  0.0000
 32.9835	  1.3302	  0.0516	 -0.0583	  1.6654	  0.0000
 33.3442	  1.3302	  0.0545	 -0.0544	  1.7669	  0.0000
 33.7049	  1.3302	  0.0525	 -0.0631	  0.0000	  1.0000
 34.0656	  1.3302	  0.0388	 -0.0797	  1.8211	  0.0000
 34.4264	  1.3302	  0.0433	 -0.0731	  1.8705	  0.0000
 34.7871	  1.3302	  0.0572	 -0.0731	  1.7427	  0.0000
 35.1478	  1.3302	  0.0664	 -0.0561	  1.7589	  0.0000
 35.5085	  1.3302	  0.0297	 -0.0423	  1.9553	  0.0000
 35.8692	  1.3302	  0.0267	 -0.0207	  1.7606	  0.0000
 36.2300	  1.3302	  0.0041	 -0.0217	  1.8083	  0.0000
 36.5907	  1.3302	  0.0083	 -0.0174	  1.7764	  0.0000
 36.9514	  1.3302	  0.0187	 -0.0013	  1.7223	  0.0000
 37.3121	  1.3302	  0.0248	 -0.0260	  1.7259	  0.0000
 37.6728	  1.3302	  0.0424	 -0.0344	  1.8397	  0.0000
 38.0336	  1.3302	  0.0283	 -0.0394	  1.7920	  0.0000
 38.3943	  1.3302	  0.0366	 -0.0663	  1.7871	  0.0000
 38.7550	  1.3302	  0.0353	 -0.0524	  1.8857	  0.0000
 39.1157	  1.3302	  0.0116	 -0.0409	  1.9194	  0.0000
 39.4765	  1.3302	  0.0150	 -0.0429	  1.9322	  0.0000
 39.8372	  1.3302	  0.0509	 -0.0729	  0.0000	  1.0000
 40.1979	  1.3302	  0.0475	 -0.0804	  2.0473	  0.0000
 40.5586	  1.3302	  0.0940	 -0.0871	  1.9370	  0.0000
 40.9193	  1.3302	  0.1125	 -0.1219	  2.0035	  0.0000
 41.2801	  1.3302	  0.1012	 -0.1130	  1.9594	  0.0000
 41.6408	  1.3302	  0.0746	 -0.1001	  2.1093	  0.0000
 42.0015	  1.3302	  0.0507	 -0.0964	  2.3935	  0.0000
 42.3622	  1.3302	  0.0479	 -0.0664	  2.4051	  0.0000
 42.7229	  1.3302	  0.0478	 -0.0513	  2.3082	  0.0000
 43.0837	  1.3302	  0.0706	 -0.0529	  2.1134	  0.0000
 43.4444	  1.3302	  0.0763	 -0.0237	  2.1168	  0.0000
 43.8051	  1.3302	  0.0546	 -0.0524	  1.9481	  0.0000
  0.8793	  1.6909	  0.0324	 -0.0309	  2.3799	  0.0000
  1.2400	  1.6909	  0.0265	  0.0065	  2.2270	  0.0000
  1.6007	  1.6909	  0.0414	  0.0163	  2.2848	  0.0000
  1.9614	  1.6909	  0.0628	  0.0475	  2.2194	  0.0000
  2.3221	  1.6909	  0.1119	  0.0383	  2.0286	  0.0000
  2.6829	  1.6909	  0.1149	 -0.0022	  2.0746	  0.0000
  3.0436	  1.6909	  0.1342	 -0.0418	  1.8564	  0.0000
  3.4043	  1.6909	  0.0902	 -0.1032	  2.0365	  0.0000
  3.7650	  1.6909	  0.0503	 -0.1027	  1.9795	  0.0000
  4.1258	  1.6909	  0.0692	 -0.0835	  0.0000	  1.0000
  4.4865	  1.6909	  0.0566	 -0.1082	  2.0039	  0.0000
  4.8472	  1.6909	  0.0550	 -0.0987	  2.2180	  0.0000
  5.2079	  1.6909	  0.0408	 -0.1246	  2.0273	  0.0000
  5.5686	  1.6909	  0.0444	 -0.1479	  2.0086	  0.0000
  5.9294	  1.6909	  0.0369	 -0.1498	  2.0142	  0.0000
  6.2901	  1.6909	  0.0303	 -0.1208	  2.0951	  0.0000
  6.6508	  1.6909	  0.0417	 -0.1048	  2.1544	  0.0000
  7.0115	  1.6909	  0.0289	 -0.0884	  2.1022	  0.0000
  7.3722	  1.6909	  0.0165	 -0.0703	  2.1457	  0.0000
  7.7330	  1.6909	  0.0409	 -0.0815	  2.2786	  0.0000
  8.0937	  1.6909	  0.0348	 -0.0674	  2.3140	  0.0000
  8.4544	  1.6909	  0.0529	 -0.0421	  1.9920	  0.0000
  8.8151	  1.6909	  0.0440	 -0.0470	  2.1422	  0.0000
  9.1759	  1.6909	  0.0544	 -0.0356	  2.1933	  0.0000
  9.5366	  1.6909	  0.0380	 -0.0365	  2.1301	  0.0000
  9.8973	  1.6909	  0.0101	 -0.0416	  2.1194	  0.0000
 10.2580	  1.6909	  0.0309	 -0.0492	  2.1039	  0.0000
 10.6187	  1.6909	  0.0122	 -0.0433	  2.0910	  0.0000
 10.9795	  1.6909	  0.0165	 -0.0514	  2.0555	  0.0000
 11.3402	  1.6909	  0.0373	 -0.0534	  2.0517	  0.0000
 11.7009	  1.6909	  0.0427	 -0.0430	  1.9236	  0.0000
 12.0616	  1.6909	  0.0535	 -0.0483	  1.9597	  0.0000
 12.4223	  1.6909	  0.0459	 -0.0364	  2.0573	  0.0000
 12.7831	  1.6909	  0.0394	 -0.0507	  2.0835	  0.0000
 13.1438	  1.6909	  0.0203	 -0.0586	  1.9119	  0.0000
 13.5045	  1.6909	  0.0174	 -0.0485	  0.0000	  1.0000
 13.8652	  1.6909	  0.0135	 -0.0489	  0.0000	  1.0000
 14.2260	  1.6909	  0.0085	 -0.0492	  0.0000	  1.0000
 14.5867	  1.6909	 -0.0146	 -0.0512	  1.9258	  0.0000
 14.9474	  1.6909	 -0.0138	 -0.0413	  1.9997	  0.0000
 15.3081	  1.6909	 -0.0127	 -0.0331	  1.8812	  0.0000
 15.6688	  1.6909	 -0.0119	 -0.0245	  1.9160	  0.0000
 16.0296	  1.6909	  0.0187	 -0.0130	  1.7979	  0.0000
 16.3903	  1.6909	  0.0189	 -0.0071	  1.8329	  0.0000
 16.7510	  1.6909	  0.0232	 -0.0379	  0.0000	  1.0000
 17.1117	  1.6909	  0.0509	 -0.0324	  1.7546	  0.0000
 17.4724	  1.6909	  0.0352	 -0.0163	  1.8835	  0.0000
 17.8332	  1.6909	  0.0198	 -0.0206	  1.9597	  0.0000
 18.1939	  1.6909	  0.0202	 -0.0288	  1.8306	  0.0000
 18.5546	  1.6909	  0.0141	 -0.0126	  1.7766	  0.0000
 18.9153	  1.6909	  0.0211	 -0.0245	  1.6246	  0.0000
 19.2761	  1.6909	  0.0256	 -0.0260	  1.6277	  0.0000
 19.6368	  1.6909	  0.0456	 -0.0285	  1.7471	  0.0000
 19.9975	  1.6909	  0.0412	 -0.0558	  1.6702	  0.0000
 20.3582	  1.6909	  0.0284	 -0.0490	  1.7427	  0.0000
 20.7189	  1.6909	  0.0550	 -0.0485	  1.6894	  0.0000
 21.0797	  1.6909	  0.0302	 -0.0579	  1.8748	  0.0000
 21.4404	  1.6909	  0.0200	 -0.0512	  1.8159	  0.0000
 21.8011	  1.6909	  0.0299	 -0.0487	  1.8254	  0.0000
 22.1618	  1.6909	  0.0339	 -0.0342	  1.9906	  0.0000
 22.5225	  1.6909	  0.0411	 -0.0149	  1.9128	  0.0000
 22.8833	  1.6909	  0.0410	 -0.0065	  1.8489	  0.0000
 23.2440	  1.6909	  0.0578	 -0.0198	  1.7667	  0.0000
 23.6047	  1.6909	  0.0470	 -0.0290	  1.7662	  0.0000
 23.9654	  1.6909	  0.0290	 -0.0548	  1.8593	  0.0000
 24.3262	  1.6909	  0.0245	 -0.0619	  1.8707	  0.0000
 24.6869	  1.6909	  0.0023	 -0.0449	  1.9604	  0.0000
 25.0476	  1.6909	 -0.0178	 -0.0370	  1.9729	  0.0000
 25.4083	  1.6909	  0.0015	 -0.0178	  1.7598	  0.0000
 25.7690	  1.6909	 -0.0011	 -0.0086	  1.8937	  0.0000
 26.1298	  1.6909	 -0.0115	 -0.0292	  1.7722	  0.0000
 26.4905	  1.6909	  0.0186	 -0.0281	  1.7176	  0.0000
 26.8512	  1.6909	  0.0175	 -0.0309	  1.8686	  0.0000
 27.2119	  1.6909	  0.0158	 -0.0287	  0.0000	  1.0000
 27.5726	  1.6909	  0.0141	 -0.0101	  1.9041	  0.0000
 27.9334	  1.6909	  0.0118	 -0.0287	  1.8640	  0.0000
 28.2941	  1.6909	  0.0001	 -0.0168	  1.8649	  0.0000
 28.6548	  1.6909	  0.0149	 -0.0404	  1.7999	  0.0000
 29.0155	  1.6909	  0.0454	 -0.0368	  1.7066	  0.0000
 29.3763	  1.6909	  0.0323	 -0.0210	  1.8116	  0.0000
 29.7370	  1.6909	  0.0650	 -0.0462	  1.6627	  0.0000
 30.0977	  1.6909	  0.0497	 -0.0351	  1.6440	  0.0000
 30.4584	  1.6909	  0.0573	 -0.0434	  1.7246	  0.0000
 30.8191	  1.6909	  0.0682	 -0.0686	  1.5922	  0.0000
 31.1799	  1.6909	  0.0393	 -0.0644	  1.6838	  0.0000
 31.5406	  1.6909	  0.0359	 -0.0813	  1.7415	  0.0000
 31.9013	  1.6909	  0.0206	 -0.0797	  1.8034	  0.0000
 32.2620	  1.6909	  0.0427	 -0.0610	  1.8627	  0.0000
 32.6227	  1.6909	  0.0439	 -0.0455	  1.7798	  0.0000
 32.9835	  1.6909	  0.0565	 -0.0481	  1.7099	  0.0000
 33.3442	  1.6909	  0.0800	 -0.0542	  1.6830	  0.0000
 33.7049	  1.6909	  0.0481	 -0.0666	  1.5667	  0.0000
 34.0656	  1.6909	  0.0523	 -0.0683	  1.8519	  0.0000
 34.4264	  1.6909	  0.0464	 -0.0473	  1.9636	  0.0000
 34.7871	  1.6909	  0.0376	 -0.0317	  1.7643	  0.0000
 35.1478	  1.6909	  0.0440	 -0.0465	  0.0000	  1.0000
 35.5085	  1.6909	  0.0188	 -0.0136	  1.8783	  0.0000
 35.8692	  1.6909	  0.0132	 -0.0070	  1.8454	  0.0000
 36.2300	  1.6909	 -0.0065	 -0.0271	  1.8110	  0.0000
 36.5907	  1.6909	 -0.0035	 -0.0136	  1.7210	  0.0000
 36.9514	  1.6909	  0.0086	 -0.0046	  1.7192	  0.0000
 37.3121	  1.6909	  0.0261	 -0.0232	  1.6891	  0.0000
 37.6728	  1.6909	  0.0389	 -0.0324	  1.7942	  0.0000
 38.0336	  1.6909	  0.0255	 -0.0612	  1.8415	  0.0000
 38.3943	  1.6909	  0.0226	 -0.0758	  2.0635	  0.0000
 38.7550	  1.6909	  0.0232	 -0.0807	  1.7206	  0.0000
 39.1157	  1.6909	  0.0335	 -0.0632	  0.0000	  1.0000
 39.4765	  1.6909	  0.0122	 -0.0738	  1.7620	  0.0000
 39.8372	  1.6909	  0.0470	 -0.0769	  1.9388	  0.0000
 40.1979	  1.6909	  0.0417	 -0.0842	  1.8621	  0.0000
 40.5586	  1.6909	  0.0750	 -0.0706	  1.7559	  0.0000
 40.9193	  1.6909	  0.1003	 -0.1060	  1.8925	  0.0000
 41.2801	  1.6909	  0.1007	 -0.1080	  1.7924	  0.0000
 41.6408	  1.6909	  0.0768	 -0.0837	  1.8317	  0.0000
 42.0015	  1.6909	  0.0501	 -0.0845	  2.0933	  0.0000
 42.3622	  1.6909	  0.0408	 -0.0626	  2.1459	  0.0000
 42.7229	  1.6909	  0.0469	 -0.0627	  2.2358	  0.0000
 43.0837	  1.6909	  0.0677	 -0.0756	  2.1438	  0.0000
 43.4444	  1.6909	  0.0616	 -0.0603	  0.0000	  1.0000
 43.8051	  1.6909	  0.0823	 -0.0713	  2.0815	  0.0000
  0.8793	  2.0516	  0.0289	 -0.0132	  2.6275	  0.0000
  1.2400	  2.0516	  0.0228	  0.0176	  2.3724	  0.0000
  1.6007	  2.0516	  0.0509	  0.0126	  0.0000	  1.0000
  1.9614	  2.0516	  0.0403	  0.0372	  2.4443	  0.0000
  2.3221	  2.0516	  0.0658	 -0.0056	  0.0000	  1.0000
  2.6829	  2.0516	  0.0962	 -0.0204	  2.2000	  0.0000
  3.0436	  2.0516	  0.0741	 -0.0370	  0.0000	  1.0000
  3.4043	  2.0516	  0.0750	 -0.0537	  0.0000	  1.0000
  3.7650	  2.0516	  0.0436	 -0.1090	  2.0435	  0.0000
  4.1258	  2.0516	  0.0409	 -0.1181	  2.0555	  0.0000
  4.4865	  2.0516	  0.0560	 -0.0943	  2.1782	  0.0000
  4.8472	  2.0516	  0.0477	 -0.0876	  2.3346	  0.0000
  5.2079	  2.0516	  0.0231	 -0.1209	  2.1248	  0.0000
  5.5686	  2.0516	  0.0379	 -0.1199	  1.9402	  0.0000
  5.9294	  2.0516	  0.0208	 -0.1242	  1.7616	  0.0000
  6.2901	  2.0516	  0.0259	 -0.1070	  2.1022	  0.0000
  6.6508	  2.0516	  0.0549	 -0.0924	  2.0813	  0.0000
