# x	y	u	v	s2n	mask
 20.7189	 38.8452	 -0.0154	  0.0497	  1.5462	  0.0000
 21.8011	 38.8452	  0.0895	  0.0150	  1.3046	  0.0000
 22.8833	 38.8452	  0.0887	  0.0610	  1.4208	  0.0000
 23.9654	 38.8452	  0.0963	  0.0653	  1.2223	  0.0000
 25.0476	 38.8452	  0.0881	  0.1019	  1.3904	  0.0000
 26.1298	 38.8452	  0.0440	  0.0870	  1.6279	  0.0000
 27.2119	 38.8452	  0.0292	  0.1014	  1.7191	  0.0000
 28.2941	 38.8452	  0.0008	  0.0627	  1.6280	  0.0000
 29.3763	 38.8452	  0.0243	  0.0156	  1.6328	  0.0000
 30.4584	 38.8452	 -0.0272	  0.0347	  1.4326	  0.0000
 31.5406	 38.8452	  0.0061	  0.0459	  1.6650	  0.0000
 32.6227	 38.8452	  0.0383	  0.0689	  1.5076	  0.0000
 33.7049	 38.8452	  0.0196	  0.0967	  1.5351	  0.0000
 34.7871	 38.8452	 -0.0122	  0.1100	  1.6805	  0.0000
 35.8692	 38.8452	  0.0209	  0.0352	  1.9889	  0.0000
 36.9514	 38.8452	  0.0375	  0.0210	  1.9284	  0.0000
 38.0336	 38.8452	  0.0250	  0.0360	  1.6060	  0.0000
 39.1157	 38.8452	 -0.0117	  0.0259	  1.7673	  0.0000
 40.1979	 38.8452	  0.0320	  0.0027	  1.9632	  0.0000
 41.2801	 38.8452	  0.0873	  0.0719	  1.7837	  0.0000
 42.3622	 38.8452	  0.0384	  0.0416	  2.1701	  0.0000
 43.4444	 38.8452	 -0.0069	  0.0461	  1.8761	  0.0000
  1.2400	 39.9274	 -0.1472	 -0.0083	  1.3869	  0.0000
  2.3221	 39.9274	 -0.1543	  0.0794	  1.6336	  0.0000
  3.4043	 39.9274	 -0.1579	  0.1466	  1.2846	  0.0000
  4.4865	 39.9274	 -0.1558	  0.1244	  1.4278	  0.0000
  5.5686	 39.9274	 -0.0381	  0.1141	  1.4436	  0.0000
  6.6508	 39.9274	 -0.0433	  0.0646	  1.5697	  0.0000
  7.7330	 39.9274	 -0.0037	  0.0919	  1.6207	  0.0000
  8.8151	 39.9274	  0.0247	  0.1521	  1.7026	  0.0000
  9.8973	 39.9274	  0.0468	  0.0562	  1.7667	  0.0000
 10.9795	 39.9274	  0.0708	  0.0420	  1.4754	  0.0000
 12.0616	 39.9274	  0.0892	  0.0681	  1.7295	  0.0000
 13.1438	 39.9274	  0.0186	  0.1069	  1.5105	  0.0000
 14.2260	 39.9274	  0.0759	  0.0654	  1.6293	  0.0000
 15.3081	 39.9274	  0.0693	  0.0518	  1.5411	  0.0000
 16.3903	 39.9274	  0.0857	  0.0763	  1.6743	  0.0000
 17.4724	 39.9274	  0.0972	  0.0858	  1.3694	  0.0000
 18.5546	 39.9274	  0.0847	  0.0479	  1.4766	  0.0000
 19.6368	 39.9274	 -0.0070	  0.1040	  1.5294	  0.0000
 20.7189	 39.9274	  0.0038	  0.0887	  1.5181	  0.0000
 21.8011	 39.9274	  0.0617	  0.0805	  1.4896	  0.0000
 22.8833	 39.9274	  0.0155	 -0.0187	  1.3515	  0.0000
 23.9654	 39.9274	  0.0022	  0.0459	  1.5065	  0.0000
 25.0476	 39.9274	  0.0813	  0.0426	  1.4933	  0.0000
 26.1298	 39.9274	  0.0433	  0.0737	  1.4689	  0.0000
 27.2119	 39.9274	  0.0380	  0.0762	  0.0000	  1.0000
 28.2941	 39.9274	  0.0308	  0.0611	  1.6776	  0.0000
 29.3763	 39.9274	  0.0442	  0.0395	  1.5502	  0.0000
 30.4584	 39.9274	  0.0310	  0.0596	  1.4615	  0.0000
 31.5406	 39.9274	  0.0014	  0.0210	  1.3851	  0.0000
 32.6227	 39.9274	  0.0074	  0.0508	  1.5575	  0.0000
 33.7049	 39.9274	  0.0127	  0.0618	  0.0000	  1.0000
 34.7871	 39.9274	  0.0189	  0.0638	  1.7866	  0.0000
 35.8692	 39.9274	  0.0735	  0.0940	  1.6810	  0.0000
 36.9514	 39.9274	 -0.0297	  0.0562	  1.9068	  0.0000
 38.0336	 39.9274	 -0.0019	  0.0389	  1.8961	  0.0000
 39.1157	 39.9274	  0.0073	  0.0248	  1.8803	  0.0000
 40.1979	 39.9274	  0.0256	 -0.0043	  2.0868	  0.0000
 41.2801	 39.9274	  0.0523	  0.0185	  1.8245	  0.0000
 42.3622	 39.9274	  0.0497	  0.0791	  1.9739	  0.0000
 43.4444	 39.9274	  0.0165	  0.0847	  2.0782	  0.0000
  1.2400	 41.0095	 -0.1273	  0.0382	  1.7458	  0.0000
  2.3221	 41.0095	 -0.0328	  0.0173	  1.6749	  0.0000
  3.4043	 41.0095	 -0.0962	  0.0868	  1.6232	  0.0000
  4.4865	 41.0095	  0.0041	  0.1499	  1.3669	  0.0000
  5.5686	 41.0095	 -0.0671	  0.0848	  0.0000	  1.0000
  6.6508	 41.0095	 -0.0847	  0.0637	  1.6100	  0.0000
  7.7330	 41.0095	 -0.0318	  0.0497	  1.6894	  0.0000
  8.8151	 41.0095	  0.0043	  0.0879	  0.0000	  1.0000
  9.8973	 41.0095	  0.0380	  0.0599	  1.5144	  0.0000
 10.9795	 41.0095	  0.0033	  0.0407	  1.4867	  0.0000
 12.0616	 41.0095	  0.0269	  0.1009	  1.6829	  0.0000
 13.1438	 41.0095	  0.0921	  0.0216	  1.4745	  0.0000
 14.2260	 41.0095	  0.1057	  0.0292	  1.5649	  0.0000
 15.3081	 41.0095	  0.0545	  0.0598	  1.4689	  0.0000
 16.3903	 41.0095	  0.0889	  0.0732	  1.4364	  0.0000
 17.4724	 41.0095	  0.1135	  0.0928	  1.5633	  0.0000
 18.5546	 41.0095	  0.0337	  0.0181	  1.5597	  0.0000
 19.6368	 41.0095	  0.0452	  0.0394	  1.5151	  0.0000
 20.7189	 41.0095	  0.0555	  0.0718	  1.5219	  0.0000
 21.8011	 41.0095	  0.0464	  0.0520	  1.4083	  0.0000
 22.8833	 41.0095	  0.0484	  0.0128	  1.4459	  0.0000
 23.9654	 41.0095	  0.0347	  0.0695	  1.5728	  0.0000
 25.0476	 41.0095	  0.0684	  0.0578	  1.5333	  0.0000
 26.1298	 41.0095	  0.0359	  0.0721	  1.4443	  0.0000
 27.2119	 41.0095	  0.0415	  0.0617	  0.0000	  1.0000
 28.2941	 41.0095	  0.0132	  0.0910	  1.5080	  0.0000
 29.3763	 41.0095	  0.0055	  0.0562	  1.6584	  0.0000
 30.4584	 41.0095	  0.0167	  0.0089	  1.6174	  0.0000
 31.5406	 41.0095	 -0.0265	  0.0548	  1.6094	  0.0000
 32.6227	 41.0095	 -0.0145	  0.0705	  1.5663	  0.0000
 33.7049	 41.0095	  0.0027	  0.0514	  1.6933	  0.0000
 34.7871	 41.0095	 -0.0112	  0.0790	  1.9075	  0.0000
 35.8692	 41.0095	  0.0695	  0.0905	  1.7566	  0.0000
 36.9514	 41.0095	  0.0140	  0.0506	  0.0000	  1.0000
 38.0336	 41.0095	  0.0320	  0.0746	  1.9521	  0.0000
 39.1157	 41.0095	  0.0290	  0.0354	  1.9967	  0.0000
 40.1979	 41.0095	  0.0291	  0.0291	  1.8906	  0.0000
 41.2801	 41.0095	  0.0256	  0.0235	  1.8343	  0.0000
 42.3622	 41.0095	  0.0246	 -0.0246	  2.0175	  0.0000
 43.4444	 41.0095	  0.0448	  0.0659	  1.9991	  0.0000
  1.2400	 42.0917	 -0.1188	  0.1008	  1.5776	  0.0000
  2.3221	 42.0917	 -0.0325	  0.0870	  1.5971	  0.0000
  3.4043	 42.0917	 -0.0313	  0.0390	  1.6884	  0.0000
  4.4865	 42.0917	  0.0361	  0.0783	  1.6630	  0.0000
  5.5686	 42.0917	 -0.0036	  0.0597	  1.5166	  0.0000
  6.6508	 42.0917	 -0.0234	  0.0878	  0.0000	  1.0000
  7.7330	 42.0917	 -0.0187	  0.0670	  1.7844	  0.0000
  8.8151	 42.0917	  0.0264	  0.0588	  1.5762	  0.0000
  9.8973	 42.0917	  0.0179	  0.0604	  1.3465	  0.0000
 10.9795	 42.0917	 -0.0168	  0.0030	  1.4387	  0.0000
 12.0616	 42.0917	  0.1076	  0.0482	  1.4496	  0.0000
 13.1438	 42.0917	  0.1422	  0.1004	  1.5763	  0.0000
 14.2260	 42.0917	  0.0603	  0.0381	  1.4094	  0.0000
 15.3081	 42.0917	  0.0731	  0.0335	  1.5951	  0.0000
 16.3903	 42.0917	  0.0934	  0.0328	  1.3629	  0.0000
 17.4724	 42.0917	  0.1589	  0.0642	  1.3809	  0.0000
 18.5546	 42.0917	  0.1268	  0.0218	  1.4985	  0.0000
 19.6368	 42.0917	  0.0804	  0.0735	  1.4604	  0.0000
 20.7189	 42.0917	  0.0491	  0.0617	  1.5498	  0.0000
 21.8011	 42.0917	  0.0565	  0.0586	  0.0000	  1.0000
 22.8833	 42.0917	 -0.0053	  0.0587	  1.4335	  0.0000
 23.9654	 42.0917	 -0.0356	  0.0683	  1.4589	  0.0000
 25.0476	 42.0917	  0.0370	  0.1230	  1.3123	  0.0000
 26.1298	 42.0917	  0.0321	  0.0272	  1.4674	  0.0000
 27.2119	 42.0917	  0.0484	  0.0385	  1.4304	  0.0000
 28.2941	 42.0917	  0.0298	  0.0360	  1.4851	  0.0000
 29.3763	 42.0917	  0.0005	  0.0280	  1.7014	  0.0000
 30.4584	 42.0917	 -0.0042	  0.0306	  1.8216	  0.0000
 31.5406	 42.0917	  0.0285	  0.1096	  1.5115	  0.0000
 32.6227	 42.0917	  0.0069	  0.0535	  1.6987	  0.0000
 33.7049	 42.0917	  0.0283	  0.0680	  1.9318	  0.0000
 34.7871	 42.0917	  0.0188	 -0.0109	  1.9176	  0.0000
 35.8692	 42.0917	  0.0145	  0.0305	  1.8440	  0.0000
 36.9514	 42.0917	 -0.0081	  0.0955	  1.9528	  0.0000
 38.0336	 42.0917	 -0.0183	  0.0363	  1.9115	  0.0000
 39.1157	 42.0917	  0.0182	  0.0606	  2.1110	  0.0000
 40.1979	 42.0917	  0.0140	  0.0093	  2.0022	  0.0000
 41.2801	 42.0917	  0.0036	  0.1087	  1.8672	  0.0000
 42.3622	 42.0917	  0.0162	  0.0322	  2.0217	  0.0000
 43.4444	 42.0917	  0.0363	  0.0867	  1.8074	  0.0000
  1.2400	 43.1738	  0.0156	  0.0963	  1.4822	  0.0000
  2.3221	 43.1738	  0.0233	  0.0861	  1.9015	  0.0000
  3.4043	 43.1738	 -0.0233	  0.0484	  1.6603	  0.0000
  4.4865	 43.1738	  0.0160	  0.0430	  1.6402	  0.0000
  5.5686	 43.1738	  0.0110	  0.0663	  1.8328	  0.0000
  6.6508	 43.1738	  0.0014	  0.0886	  1.5224	  0.0000
  7.7330	 43.1738	 -0.0116	  0.0637	  1.4483	  0.0000
  8.8151	 43.1738	  0.1015	  0.0954	  1.6198	  0.0000
  9.8973	 43.1738	  0.0290	  0.0896	  1.8653	  0.0000
 10.9795	 43.1738	  0.0357	  0.0953	  1.6769	  0.0000
 12.0616	 43.1738	  0.1121	  0.0356	  1.4251	  0.0000
 13.1438	 43.1738	  0.1226	  0.1011	  1.5799	  0.0000
 14.2260	 43.1738	  0.0483	  0.0757	  1.6053	  0.0000
 15.3081	 43.1738	  0.0473	  0.1005	  1.4887	  0.0000
 16.3903	 43.1738	  0.0766	  0.0174	  1.4403	  0.0000
 17.4724	 43.1738	  0.1682	  0.0420	  1.3748	  0.0000
 18.5546	 43.1738	  0.1506	  0.0336	  1.3814	  0.0000
 19.6368	 43.1738	  0.1041	  0.0987	  1.5633	  0.0000
 20.7189	 43.1738	  0.0913	  0.0809	  1.6949	  0.0000
 21.8011	 43.1738	  0.1401	  0.1120	  1.3969	  0.0000
 22.8833	 43.1738	  0.0617	  0.0912	  1.4788	  0.0000
 23.9654	 43.1738	  0.1293	  0.0364	  1.4743	  0.0000
 25.0476	 43.1738	  0.0217	  0.0575	  1.5162	  0.0000
 26.1298	 43.1738	 -0.0112	  0.0618	  1.5463	  0.0000
 27.2119	 43.1738	  0.0953	  0.0623	  1.4952	  0.0000
 28.2941	 43.1738	  0.0283	  0.0239	  1.4099	  0.0000
 29.3763	 43.1738	  0.1416	  0.0133	  1.4040	  0.0000
 30.4584	 43.1738	  0.0282	  0.0215	  1.5123	  0.0000
 31.5406	 43.1738	  0.0587	  0.0385	  1.5526	  0.0000
 32.6227	 43.1738	  0.0286	  0.1172	  1.6212	  0.0000
 33.7049	 43.1738	  0.0066	  0.0608	  1.7004	  0.0000
 34.7871	 43.1738	  0.0065	  0.0739	  1.6182	  0.0000
 35.8692	 43.1738	  0.0148	  0.0558	  1.7987	  0.0000
 36.9514	 43.1738	  0.0188	  0.0717	  1.8535	  0.0000
 38.0336	 43.1738	 -0.0107	  0.0715	  1.7490	  0.0000
 39.1157	 43.1738	 -0.0021	  0.1014	  1.9564	  0.0000
 40.1979	 43.1738	 -0.0123	  0.0617	  2.0185	  0.0000
 41.2801	 43.1738	  0.0137	  0.0930	  2.0616	  0.0000
 42.3622	 43.1738	  0.0126	  0.0800	  1.7134	  0.0000
 43.4444	 43.1738	  0.0857	  0.0441	  1.7347	  0.0000
  1.2400	 44.2560	  0.0963	  0.1099	  1.5916	  0.0000
  2.3221	 44.2560	  0.1130	  0.1104	  1.7267	  0.0000
  3.4043	 44.2560	  0.0923	  0.0757	  1.4159	  0.0000
  4.4865	 44.2560	  0.0073	  0.1046	  1.5959	  0.0000
  5.5686	 44.2560	 -0.0171	  0.0970	  1.8239	  0.0000
  6.6508	 44.2560	  0.0222	  0.0871	  1.7079	  0.0000
  7.7330	 44.2560	 -0.0043	  0.0952	  1.6198	  0.0000
  8.8151	 44.2560	  0.1281	  0.0424	  1.5185	  0.0000
  9.8973	 44.2560	  0.0631	  0.0582	  1.6077	  0.0000
 10.9795	 44.2560	  0.0382	  0.1049	  1.6290	  0.0000
 12.0616	 44.2560	  0.0569	  0.0132	  1.5386	  0.0000
 13.1438	 44.2560	  0.0877	 -0.0370	  1.4663	  0.0000
 14.2260	 44.2560	  0.1374	  0.0873	  1.4934	  0.0000
 15.3081	 44.2560	  0.0932	  0.0487	  0.0000	  1.0000
 16.3903	 44.2560	  0.0877	  0.0062	  1.4794	  0.0000
 17.4724	 44.2560	  0.1031	  0.0424	  1.4780	  0.0000
 18.5546	 44.2560	  0.0414	  0.0629	  1.4478	  0.0000
 19.6368	 44.2560	  0.0819	  0.0512	  0.0000	  1.0000
 20.7189	 44.2560	  0.0746	  0.0230	  1.5029	  0.0000
 21.8011	 44.2560	  0.0405	  0.0358	  1.4973	  0.0000
 22.8833	 44.2560	  0.0807	  0.0048	  1.3338	  0.0000
 23.9654	 44.2560	  0.0549	  0.0243	  1.5198	  0.0000
 25.0476	 44.2560	  0.0276	  0.0804	  1.4216	  0.0000
 26.1298	 44.2560	 -0.0046	  0.0700	  1.4897	  0.0000
 27.2119	 44.2560	  0.0921	  0.0851	  1.5244	  0.0000
 28.2941	 44.2560	  0.0490	  0.0674	  1.5438	  0.0000
 29.3763	 44.2560	  0.0712	  0.0380	  1.5335	  0.0000
 30.4584	 44.2560	  0.0436	  0.0315	  1.5006	  0.0000
 31.5406	 44.2560	  0.0530	  0.0622	  1.6067	  0.0000
 32.6227	 44.2560	  0.0214	  0.0251	  1.7198	  0.0000
 33.7049	 44.2560	  0.0094	  0.0197	  1.7457	  0.0000
 34.7871	 44.2560	  0.0539	 -0.0024	  1.8272	  0.0000
 35.8692	 44.2560	  0.0169	  0.0745	  1.8741	  0.0000
 36.9514	 44.2560	  0.0687	  0.0417	  1.8358	  0.0000
 38.0336	 44.2560	 -0.0037	  0.0640	  1.9067	  0.0000
 39.1157	 44.2560	  0.0005	  0.0294	  1.8886	  0.0000
 40.1979	 44.2560	  0.0196	  0.0365	  2.0864	  0.0000
 41.2801	 44.2560	 -0.0198	 -0.0006	  1.7607	  0.0000
 42.3622	 44.2560	  0.0292	 -0.0183	  1.8826	  0.0000
 43.4444	 44.2560	  0.0349	 -0.0048	  2.0392	  0.0000
