# x	y	u	v	s2n	mask
  0.0005	  0.0003	 -0.0084	 -0.0025	  2.4198	  0.0000
  0.0006	  0.0003	 -0.0442	 -0.0579	  2.7575	  0.0000
  0.0007	  0.0003	 -0.0142	 -0.0523	  2.7453	  0.0000
  0.0008	  0.0003	 -0.0142	  0.0243	  2.4830	  0.0000
  0.0009	  0.0003	 -0.0439	  0.0097	  2.6173	  0.0000
  0.0010	  0.0003	  0.0036	 -0.0401	  3.0677	  0.0000
  0.0011	  0.0003	  0.0129	  0.0139	  2.4818	  0.0000
  0.0012	  0.0003	  0.0785	 -0.0337	  2.3409	  0.0000
  0.0013	  0.0003	 -0.0401	 -0.1177	  2.9049	  0.0000
  0.0014	  0.0003	 -0.0248	 -0.1289	  3.1612	  0.0000
  0.0015	  0.0003	  0.0790	 -0.0277	  2.8790	  0.0000
  0.0016	  0.0003	 -0.0025	 -0.0828	  3.2419	  0.0000
  0.0017	  0.0003	  0.0275	 -0.0021	  3.5683	  0.0000
  0.0018	  0.0003	  0.0499	 -0.0228	  3.1816	  0.0000
  0.0019	  0.0003	  0.0359	 -0.0510	  2.3238	  0.0000
  0.0020	  0.0003	  0.0370	 -0.0256	  1.9705	  0.0000
  0.0021	  0.0003	  0.0778	  0.0218	  2.8820	  0.0000
  0.0022	  0.0003	 -0.0088	 -0.0036	  2.1448	  0.0000
  0.0023	  0.0003	  0.0354	 -0.1150	  2.5685	  0.0000
  0.0024	  0.0003	  0.1029	 -0.0736	  2.0369	  0.0000
  0.0025	  0.0003	  0.0077	 -0.0209	  2.1669	  0.0000
  0.0026	  0.0003	 -0.0256	  0.0760	  1.8395	  0.0000
  0.0027	  0.0003	  0.0102	 -0.0970	  2.8440	  0.0000
  0.0028	  0.0003	  0.0146	 -0.1197	  2.5272	  0.0000
  0.0029	  0.0003	 -0.0358	 -0.0791	  1.8866	  0.0000
  0.0030	  0.0003	 -0.0596	 -0.0302	  2.1227	  0.0000
  0.0031	  0.0003	  0.1963	 -0.0564	  1.8923	  0.0000
  0.0032	  0.0003	  0.0834	 -0.1253	  1.7529	  0.0000
  0.0033	  0.0003	  0.0162	 -0.1131	  2.0243	  0.0000
  0.0034	  0.0003	 -0.0027	 -0.0825	  3.0915	  0.0000
  0.0035	  0.0003	  0.0871	 -0.0668	  3.0170	  0.0000
  0.0036	  0.0003	  0.0988	 -0.0757	  3.0158	  0.0000
  0.0037	  0.0003	 -0.0105	 -0.0284	  2.7833	  0.0000
  0.0038	  0.0003	  0.0250	 -0.0469	  2.1173	  0.0000
  0.0039	  0.0003	  0.0833	 -0.1626	  2.0772	  0.0000
  0.0040	  0.0003	  0.0759	 -0.0731	  3.2374	  0.0000
  0.0001	  0.0004	 -0.2279	 -0.0742	  1.6758	  0.0000
  0.0002	  0.0004	 -0.1928	  0.0115	  2.0657	  0.0000
  0.0003	  0.0004	 -0.2263	  0.0292	  2.2399	  0.0000
  0.0004	  0.0004	 -0.1443	  0.0152	  2.0454	  0.0000
  0.0005	  0.0004	 -0.0389	  0.0103	  2.6779	  0.0000
  0.0006	  0.0004	 -0.0513	  0.0169	  1.9549	  0.0000
  0.0007	  0.0004	 -0.0462	 -0.0040	  2.8581	  0.0000
  0.0008	  0.0004	 -0.1287	  0.0046	  1.9369	  0.0000
  0.0009	  0.0004	  0.1142	 -0.0229	  2.9143	  0.0000
  0.0010	  0.0004	  0.0238	 -0.0127	  2.1365	  0.0000
  0.0011	  0.0004	  0.0333	 -0.0212	  2.5150	  0.0000
  0.0012	  0.0004	  0.0824	 -0.0351	  2.3945	  0.0000
  0.0013	  0.0004	  0.0706	 -0.0818	  2.8820	  0.0000
  0.0014	  0.0004	  0.0204	 -0.0616	  2.6729	  0.0000
  0.0015	  0.0004	 -0.0061	 -0.0468	  0.0000	  1.0000
  0.0016	  0.0004	 -0.0048	 -0.0444	  2.2623	  0.0000
  0.0017	  0.0004	  0.0257	  0.0045	  3.3289	  0.0000
  0.0018	  0.0004	 -0.0556	  0.0015	  3.0470	  0.0000
  0.0019	  0.0004	  0.0361	 -0.0382	  2.8501	  0.0000
  0.0020	  0.0004	  0.0036	 -0.0654	  2.8688	  0.0000
  0.0021	  0.0004	  0.0274	 -0.0393	  2.4885	  0.0000
  0.0022	  0.0004	  0.0313	 -0.0423	  2.6882	  0.0000
  0.0023	  0.0004	  0.0118	 -0.0428	  0.0000	  1.0000
  0.0024	  0.0004	  0.0971	 -0.0771	  2.1497	  0.0000
  0.0025	  0.0004	 -0.0158	 -0.0035	  2.5424	  0.0000
  0.0026	  0.0004	 -0.0128	  0.0530	  2.6857	  0.0000
  0.0027	  0.0004	  0.0315	 -0.1198	  2.9600	  0.0000
  0.0028	  0.0004	  0.0580	 -0.1455	  2.7612	  0.0000
  0.0029	  0.0004	 -0.0145	 -0.0457	  2.8426	  0.0000
  0.0030	  0.0004	 -0.0080	 -0.0166	  2.6632	  0.0000
  0.0031	  0.0004	  0.0313	 -0.0607	  0.0000	  1.0000
  0.0032	  0.0004	  0.0111	 -0.0819	  2.3622	  0.0000
  0.0033	  0.0004	 -0.0145	 -0.0968	  2.3494	  0.0000
  0.0034	  0.0004	  0.0601	 -0.0491	  3.2302	  0.0000
  0.0035	  0.0004	  0.1124	 -0.1092	  2.0046	  0.0000
  0.0036	  0.0004	  0.0400	 -0.0774	  2.5044	  0.0000
  0.0037	  0.0004	  0.0321	 -0.0340	  2.0368	  0.0000
  0.0038	  0.0004	  0.0565	 -0.1186	  2.8060	  0.0000
  0.0039	  0.0004	  0.1178	 -0.1599	  2.2176	  0.0000
  0.0040	  0.0004	 -0.0241	 -0.0542	  1.9658	  0.0000
  0.0001	  0.0005	 -0.2778	 -0.0048	  1.1722	  1.0000
  0.0002	  0.0005	 -0.4677	  0.0004	  2.2542	  0.0000
  0.0003	  0.0005	 -0.2717	  0.0511	  2.2511	  0.0000
  0.0004	  0.0005	 -0.2375	  0.0728	  2.6387	  0.0000
  0.0005	  0.0005	 -0.2092	  0.0245	  0.0000	  1.0000
  0.0006	  0.0005	 -0.0591	  0.0015	  2.3104	  0.0000
  0.0007	  0.0005	 -0.0618	  0.0326	  2.8669	  0.0000
  0.0008	  0.0005	 -0.0004	 -0.0232	  2.9999	  0.0000
  0.0009	  0.0005	  0.1058	 -0.1322	  2.5250	  0.0000
  0.0010	  0.0005	  0.0351	 -0.1668	  2.7418	  0.0000
  0.0011	  0.0005	  0.0838	 -0.1229	  2.6632	  0.0000
  0.0012	  0.0005	  0.0583	 -0.0618	  2.5138	  0.0000
  0.0013	  0.0005	  0.0134	 -0.0877	  3.0877	  0.0000
  0.0014	  0.0005	 -0.0308	 -0.0975	  2.6416	  0.0000
  0.0015	  0.0005	  0.0357	 -0.0490	  2.2518	  0.0000
  0.0016	  0.0005	  0.0312	 -0.0325	  2.3759	  0.0000
  0.0017	  0.0005	 -0.0213	  0.0465	  2.6485	  0.0000
  0.0018	  0.0005	 -0.0653	  0.0219	  3.3028	  0.0000
  0.0019	  0.0005	 -0.0400	 -0.0598	  2.3275	  0.0000
  0.0020	  0.0005	  0.0059	 -0.0852	  2.4225	  0.0000
  0.0021	  0.0005	  0.0042	 -0.0154	  2.1661	  0.0000
  0.0022	  0.0005	 -0.0092	 -0.0395	  2.6522	  0.0000
  0.0023	  0.0005	 -0.0113	 -0.0785	  2.1506	  0.0000
  0.0024	  0.0005	 -0.0361	 -0.1109	  1.5950	  0.0000
  0.0025	  0.0005	 -0.0235	 -0.0610	  3.1251	  0.0000
  0.0026	  0.0005	 -0.0487	 -0.0235	  2.0196	  0.0000
  0.0027	  0.0005	  0.0021	 -0.0870	  2.9838	  0.0000
  0.0028	  0.0005	  0.0131	 -0.1084	  2.8418	  0.0000
  0.0029	  0.0005	  0.0652	 -0.0711	  2.7599	  0.0000
  0.0030	  0.0005	 -0.0072	 -0.1142	  2.6072	  0.0000
  0.0031	  0.0005	  0.0215	 -0.0588	  2.6180	  0.0000
  0.0032	  0.0005	  0.0232	 -0.0147	  3.0380	  0.0000
  0.0033	  0.0005	  0.0281	 -0.0307	  2.4684	  0.0000
  0.0034	  0.0005	  0.0500	 -0.0173	  2.6966	  0.0000
  0.0035	  0.0005	  0.1065	 -0.0461	  2.0175	  0.0000
  0.0036	  0.0005	  0.0149	 -0.0792	  2.0556	  0.0000
  0.0037	  0.0005	  0.0695	 -0.0796	  0.0000	  1.0000
  0.0038	  0.0005	  0.0179	 -0.0924	  3.4069	  0.0000
  0.0039	  0.0005	  0.1371	 -0.0829	  2.7133	  0.0000
  0.0040	  0.0005	  0.1895	 -0.1392	  2.5274	  0.0000
  0.0001	  0.0006	 -0.3760	 -0.0008	  0.0000	  1.0000
  0.0002	  0.0006	 -0.4584	  0.0078	  2.2260	  0.0000
  0.0003	  0.0006	 -0.3710	 -0.0372	  2.0145	  0.0000
  0.0004	  0.0006	 -0.1853	  0.0689	  2.3558	  0.0000
  0.0005	  0.0006	 -0.2176	  0.1076	  1.6781	  0.0000
  0.0006	  0.0006	 -0.2966	 -0.0331	  1.6063	  0.0000
  0.0007	  0.0006	 -0.2560	  0.1657	  1.5231	  0.0000
  0.0008	  0.0006	  0.0311	  0.0453	  2.4162	  0.0000
  0.0009	  0.0006	  0.1239	 -0.0656	  2.0540	  0.0000
  0.0010	  0.0006	  0.1566	 -0.1322	  2.0150	  0.0000
  0.0011	  0.0006	  0.0776	 -0.1295	  1.9866	  0.0000
  0.0012	  0.0006	  0.0056	 -0.1113	  2.1224	  0.0000
  0.0013	  0.0006	 -0.0151	 -0.0428	  2.7617	  0.0000
  0.0014	  0.0006	  0.0024	 -0.0307	  2.3679	  0.0000
  0.0015	  0.0006	 -0.0604	 -0.0594	  3.4277	  0.0000
  0.0016	  0.0006	 -0.0837	 -0.0707	  2.0795	  0.0000
  0.0017	  0.0006	 -0.0152	  0.0164	  3.3367	  0.0000
  0.0018	  0.0006	 -0.0493	 -0.0167	  3.1780	  0.0000
  0.0019	  0.0006	  0.0051	 -0.0010	  2.6501	  0.0000
  0.0020	  0.0006	  0.0247	 -0.0583	  2.1738	  0.0000
  0.0021	  0.0006	  0.0277	 -0.1128	  1.8800	  0.0000
  0.0022	  0.0006	  0.0010	 -0.0706	  1.4998	  0.0000
  0.0023	  0.0006	 -0.0142	 -0.0039	  2.6623	  0.0000
  0.0024	  0.0006	 -0.0606	 -0.0500	  2.4640	  0.0000
  0.0025	  0.0006	 -0.0351	 -0.0628	  3.3872	  0.0000
  0.0026	  0.0006	 -0.0007	 -0.0546	  0.0000	  1.0000
  0.0027	  0.0006	  0.0289	 -0.0310	  1.9134	  0.0000
  0.0028	  0.0006	  0.0199	 -0.0606	  3.3424	  0.0000
  0.0029	  0.0006	  0.0123	 -0.0572	  3.2005	  0.0000
  0.0030	  0.0006	 -0.0021	 -0.0606	  2.9106	  0.0000
  0.0031	  0.0006	 -0.0045	 -0.0457	  2.7378	  0.0000
  0.0032	  0.0006	  0.0172	 -0.0658	  2.9013	  0.0000
  0.0033	  0.0006	  0.0340	 -0.0510	  2.5583	  0.0000
  0.0034	  0.0006	  0.0529	 -0.0899	  2.5117	  0.0000
  0.0035	  0.0006	  0.1000	 -0.1149	  2.4491	  0.0000
  0.0036	  0.0006	  0.0621	 -0.0820	  0.0000	  1.0000
  0.0037	  0.0006	  0.0658	 -0.1017	  2.8784	  0.0000
  0.0038	  0.0006	  0.0842	 -0.0872	  2.6070	  0.0000
  0.0039	  0.0006	  0.1651	 -0.0674	  2.2900	  0.0000
  0.0040	  0.0006	  0.2669	 -0.0461	  2.4520	  0.0000
  0.0001	  0.0007	 -0.4221	 -0.1236	  2.0175	  0.0000
  0.0002	  0.0007	 -0.3976	 -0.0987	  2.3572	  0.0000
  0.0003	  0.0007	 -0.4662	 -0.0345	  1.8658	  0.0000
  0.0004	  0.0007	 -0.4516	  0.0265	  1.9615	  0.0000
  0.0005	  0.0007	 -0.4620	 -0.0045	  2.6170	  0.0000
  0.0006	  0.0007	 -0.3976	  0.1048	  2.5841	  0.0000
  0.0007	  0.0007	 -0.4160	  0.1670	  2.1662	  0.0000
  0.0008	  0.0007	 -0.0986	  0.1503	  1.8520	  0.0000
  0.0009	  0.0007	 -0.0383	 -0.0683	  2.7235	  0.0000
  0.0010	  0.0007	  0.0621	 -0.3950	  1.2453	  0.0000
  0.0011	  0.0007	  0.0149	 -0.3531	  1.5802	  0.0000
  0.0012	  0.0007	 -0.0351	 -0.1896	  2.0921	  0.0000
  0.0013	  0.0007	 -0.0770	 -0.1376	  2.4064	  0.0000
  0.0014	  0.0007	  0.0244	 -0.1631	  1.7720	  0.0000
  0.0015	  0.0007	 -0.0978	 -0.0140	  2.2713	  0.0000
  0.0016	  0.0007	 -0.0711	 -0.0118	  2.8794	  0.0000
  0.0017	  0.0007	 -0.0420	  0.0209	  2.7415	  0.0000
  0.0018	  0.0007	 -0.0456	  0.0890	  2.7089	  0.0000
  0.0019	  0.0007	  0.0347	  0.0238	  2.3074	  0.0000
  0.0020	  0.0007	  0.0588	 -0.0079	  1.7445	  0.0000
  0.0021	  0.0007	  0.0680	 -0.0163	  2.7191	  0.0000
  0.0022	  0.0007	 -0.0307	 -0.0720	  1.7672	  0.0000
  0.0023	  0.0007	 -0.0110	  0.0057	  2.8571	  0.0000
  0.0024	  0.0007	 -0.0095	 -0.0768	  2.6599	  0.0000
  0.0025	  0.0007	 -0.0632	 -0.0784	  2.8240	  0.0000
  0.0026	  0.0007	 -0.0629	 -0.0661	  2.8648	  0.0000
  0.0027	  0.0007	 -0.0190	 -0.0926	  2.4905	  0.0000
  0.0028	  0.0007	 -0.0122	 -0.0519	  2.5740	  0.0000
  0.0029	  0.0007	  0.0310	 -0.0154	  2.9920	  0.0000
  0.0030	  0.0007	  0.0413	 -0.0247	  2.2860	  0.0000
  0.0031	  0.0007	  0.0316	  0.0333	  2.0576	  0.0000
  0.0032	  0.0007	 -0.0208	 -0.0504	  2.4811	  0.0000
  0.0033	  0.0007	  0.1035	 -0.0771	  1.9841	  0.0000
  0.0034	  0.0007	  0.0498	 -0.0836	  2.1054	  0.0000
  0.0035	  0.0007	  0.1040	 -0.1303	  2.5462	  0.0000
  0.0036	  0.0007	  0.0594	 -0.1529	  2.5386	  0.0000
  0.0037	  0.0007	  0.0529	 -0.0939	  2.5503	  0.0000
  0.0038	  0.0007	  0.0715	 -0.0458	  2.3654	  0.0000
  0.0039	  0.0007	  0.0227	 -0.0626	  2.3223	  0.0000
  0.0040	  0.0007	  0.1144	 -0.1156	  1.4995	  0.0000
  0.0001	  0.0008	 -0.5759	 -0.0118	  0.0000	  1.0000
  0.0002	  0.0008	 -0.5086	 -0.0354	  2.2688	  0.0000
  0.0003	  0.0008	 -0.6004	  0.0197	  2.9778	  0.0000
  0.0004	  0.0008	 -0.5572	  0.0289	  2.2117	  0.0000
  0.0005	  0.0008	 -0.5788	  0.0941	  2.2936	  0.0000
  0.0006	  0.0008	 -0.5015	  0.2250	  1.5019	  0.0000
  0.0007	  0.0008	 -0.5193	  0.1635	  1.9772	  0.0000
  0.0008	  0.0008	 -0.1362	  0.1024	  2.2785	  0.0000
  0.0009	  0.0008	 -0.1625	 -0.0647	  2.6408	  0.0000
  0.0010	  0.0008	 -0.0172	 -0.2954	  1.3386	  0.0000
  0.0011	  0.0008	 -0.1296	 -0.4948	  1.8957	  0.0000
  0.0012	  0.0008	 -0.0627	 -0.1983	  2.2906	  0.0000
  0.0013	  0.0008	 -0.0903	 -0.1019	  2.4468	  0.0000
  0.0014	  0.0008	 -0.0751	 -0.0360	  2.3732	  0.0000
  0.0015	  0.0008	 -0.1481	 -0.0314	  1.8811	  0.0000
  0.0016	  0.0008	 -0.2763	  0.0516	  1.5036	  0.0000
  0.0017	  0.0008	 -0.1076	  0.1605	  1.4376	  0.0000
  0.0018	  0.0008	 -0.1035	  0.3402	  1.3354	  0.0000
  0.0019	  0.0008	 -0.1104	  0.0842	  1.8489	  0.0000
  0.0020	  0.0008	 -0.0312	  0.0176	  2.4200	  0.0000
  0.0021	  0.0008	  0.0314	  0.0514	  2.7049	  0.0000
  0.0022	  0.0008	  0.0194	 -0.0534	  2.0089	  0.0000
  0.0023	  0.0008	  0.0124	 -0.0404	  2.1686	  0.0000
  0.0024	  0.0008	  0.0186	 -0.1094	  3.5098	  0.0000
  0.0025	  0.0008	 -0.0086	 -0.0278	  3.2240	  0.0000
  0.0026	  0.0008	 -0.0802	 -0.0658	  2.8712	  0.0000
  0.0027	  0.0008	  0.0231	 -0.0103	  2.8097	  0.0000
  0.0028	  0.0008	  0.0011	 -0.0400	  1.8104	  0.0000
  0.0029	  0.0008	  0.0099	 -0.0384	  2.9207	  0.0000
  0.0030	  0.0008	  0.0105	  0.0524	  2.9757	  0.0000
  0.0031	  0.0008	  0.0378	  0.0084	  2.7185	  0.0000
  0.0032	  0.0008	  0.0297	 -0.0689	  2.2623	  0.0000
  0.0033	  0.0008	  0.0525	 -0.1088	  2.3511	  0.0000
  0.0034	  0.0008	  0.0620	 -0.0944	  2.4806	  0.0000
  0.0035	  0.0008	  0.0993	 -0.0764	  2.0460	  0.0000
  0.0036	  0.0008	  0.1377	 -0.1107	  2.6587	  0.0000
  0.0037	  0.0008	  0.0594	 -0.0976	  3.4623	  0.0000
  0.0038	  0.0008	  0.0874	 -0.0434	  2.5867	  0.0000
  0.0039	  0.0008	  0.0743	 -0.0889	  0.0000	  1.0000
  0.0040	  0.0008	  0.0034	 -0.0494	  2.0504	  0.0000
  0.0001	  0.0009	 -0.6535	 -0.1056	  2.6661	  0.0000
  0.0002	  0.0009	 -0.6970	  0.0340	  3.2377	  0.0000
  0.0003	  0.0009	 -0.7348	 -0.0095	  3.2796	  0.0000
  0.0004	  0.0009	 -0.6811	  0.0723	  3.1512	  0.0000
  0.0005	  0.0009	 -0.6828	  0.2714	  1.8454	  0.0000
  0.0006	  0.0009	 -0.6979	  0.3660	  1.5820	  0.0000
  0.0007	  0.0009	 -0.6907	  0.3336	  2.1915	  0.0000
  0.0008	  0.0009	 -0.5516	  0.2207	  2.2135	  0.0000
  0.0009	  0.0009	 -0.4224	  0.0066	  2.2052	  0.0000
  0.0010	  0.0009	 -0.1191	 -0.4362	  1.5503	  0.0000
  0.0011	  0.0009	 -0.3148	 -0.4227	  1.4780	  0.0000
  0.0012	  0.0009	 -0.0920	 -0.3175	  1.5833	  0.0000
  0.0013	  0.0009	 -0.1910	 -0.1304	  1.4432	  0.0000
  0.0014	  0.0009	 -0.2310	 -0.0689	  2.0117	  0.0000
  0.0015	  0.0009	 -0.3366	 -0.0266	  1.5823	  0.0000
  0.0016	  0.0009	 -0.2323	  0.0185	  1.8859	  0.0000
  0.0017	  0.0009	 -0.3140	  0.1885	  1.5989	  0.0000
  0.0018	  0.0009	 -0.5683	  0.4254	  1.3403	  0.0000
  0.0019	  0.0009	 -0.6035	  0.1034	  1.6461	  0.0000
  0.0020	  0.0009	 -0.1991	  0.0045	  1.0509	  1.0000
  0.0021	  0.0009	 -0.0492	 -0.0732	  1.9836	  0.0000
  0.0022	  0.0009	 -0.0542	 -0.0934	  2.1582	  0.0000
  0.0023	  0.0009	 -0.0094	 -0.0696	  1.5286	  0.0000
  0.0024	  0.0009	 -0.0016	 -0.1006	  2.5511	  0.0000
  0.0025	  0.0009	 -0.0024	 -0.1416	  2.2443	  0.0000
  0.0026	  0.0009	 -0.0419	 -0.0520	  2.5198	  0.0000
  0.0027	  0.0009	  0.0073	 -0.0312	  2.3343	  0.0000
  0.0028	  0.0009	  0.0063	  0.0377	  2.6457	  0.0000
  0.0029	  0.0009	  0.0006	  0.0617	  2.7907	  0.0000
  0.0030	  0.0009	 -0.0229	 -0.0056	  0.0000	  1.0000
  0.0031	  0.0009	 -0.0020	 -0.0435	  2.7607	  0.0000
  0.0032	  0.0009	  0.0047	 -0.0340	  2.8827	  0.0000
  0.0033	  0.0009	 -0.0042	 -0.1148	  2.4237	  0.0000
  0.0034	  0.0009	  0.0340	 -0.0988	  2.2549	  0.0000
  0.0035	  0.0009	 -0.0469	 -0.0735	  1.9534	  0.0000
  0.0036	  0.0009	  0.0828	 -0.0597	  2.8838	  0.0000
  0.0037	  0.0009	  0.0746	 -0.1166	  2.4664	  0.0000
  0.0038	  0.0009	  0.0773	  0.0940	  1.5448	  0.0000
  0.0039	  0.0009	  0.0972	 -0.1392	  3.1226	  0.0000
  0.0040	  0.0009	  0.0506	 -0.0780	  2.5108	  0.0000
  0.0001	  0.0010	 -0.7964	 -0.2428	  1.9439	  0.0000
  0.0002	  0.0010	 -0.7118	  0.0375	  2.4281	  0.0000
  0.0003	  0.0010	 -0.8390	  0.0448	  2.3756	  0.0000
  0.0004	  0.0010	 -0.7468	  0.1686	  2.2668	  0.0000
  0.0005	  0.0010	 -0.7829	  0.3871	  2.1399	  0.0000
  0.0006	  0.0010	 -0.7364	  0.3981	  1.7287	  0.0000
  0.0007	  0.0010	 -0.6564	  0.3647	  2.5130	  0.0000
  0.0008	  0.0010	 -0.7397	  0.2784	  2.2158	  0.0000
  0.0009	  0.0010	 -0.6417	  0.0489	  2.5568	  0.0000
  0.0010	  0.0010	 -0.5324	 -0.1427	  1.8810	  0.0000
  0.0011	  0.0010	 -0.4832	 -0.4008	  1.2589	  0.0000
  0.0012	  0.0010	 -0.3103	 -0.4052	  1.3471	  0.0000
  0.0013	  0.0010	 -0.2437	 -0.2138	  0.0000	  1.0000
  0.0014	  0.0010	 -0.2766	 -0.1258	  1.5285	  0.0000
