# x	y	u	v	s2n	mask
  8.8151	  3.1338	  0.0969	 -0.2793	  0.0000	  1.0000
  9.8973	  3.1338	  0.0822	 -0.2049	  1.5140	  0.0000
 10.9795	  3.1338	  0.0294	 -0.2553	  1.5079	  0.0000
 12.0616	  3.1338	  0.0194	 -0.1689	  1.7909	  0.0000
 13.1438	  3.1338	 -0.0291	 -0.1012	  1.9228	  0.0000
 14.2260	  3.1338	 -0.0152	 -0.0861	  1.7522	  0.0000
 15.3081	  3.1338	 -0.0147	 -0.0807	  1.8554	  0.0000
 16.3903	  3.1338	  0.0224	 -0.0779	  1.8382	  0.0000
 17.4724	  3.1338	  0.0100	 -0.0636	  1.7639	  0.0000
 18.5546	  3.1338	 -0.0014	 -0.0506	  1.9096	  0.0000
 19.6368	  3.1338	 -0.0071	 -0.0591	  1.8904	  0.0000
 20.7189	  3.1338	 -0.0236	 -0.0642	  1.7413	  0.0000
 21.8011	  3.1338	  0.0122	 -0.0669	  1.7460	  0.0000
 22.8833	  3.1338	  0.0212	 -0.0473	  1.8801	  0.0000
 23.9654	  3.1338	  0.0361	 -0.0341	  1.5838	  0.0000
 25.0476	  3.1338	  0.0413	 -0.0581	  1.5394	  0.0000
 26.1298	  3.1338	 -0.0220	 -0.0069	  1.5616	  0.0000
 27.2119	  3.1338	  0.0361	 -0.0345	  1.6342	  0.0000
 28.2941	  3.1338	  0.0257	 -0.0538	  1.7938	  0.0000
 29.3763	  3.1338	  0.0077	 -0.0663	  1.9180	  0.0000
 30.4584	  3.1338	  0.0403	 -0.0621	  1.9356	  0.0000
 31.5406	  3.1338	  0.0254	 -0.0750	  1.7504	  0.0000
 32.6227	  3.1338	  0.0129	 -0.0247	  1.8307	  0.0000
 33.7049	  3.1338	  0.0344	 -0.0374	  1.8745	  0.0000
 34.7871	  3.1338	  0.0167	 -0.0845	  1.7523	  0.0000
 35.8692	  3.1338	  0.0595	 -0.0951	  1.9050	  0.0000
 36.9514	  3.1338	  0.0407	 -0.0676	  1.9371	  0.0000
 38.0336	  3.1338	  0.0427	 -0.0651	  0.0000	  1.0000
 39.1157	  3.1338	  0.0295	 -0.0524	  1.9751	  0.0000
 40.1979	  3.1338	  0.0552	 -0.0469	  2.0865	  0.0000
 41.2801	  3.1338	  0.0701	 -0.0894	  2.0773	  0.0000
 42.3622	  3.1338	  0.0972	 -0.0867	  1.8526	  0.0000
 43.4444	  3.1338	  0.0798	 -0.0866	  1.9754	  0.0000
  1.2400	  4.2159	  0.2342	  0.0811	  1.5119	  0.0000
  2.3221	  4.2159	  0.5879	  0.1054	  1.6690	  0.0000
  3.4043	  4.2159	  0.5762	 -0.0485	  1.6847	  0.0000
  4.4865	  4.2159	  0.4728	 -0.2517	  1.4810	  0.0000
  5.5686	  4.2159	  0.5082	 -0.3857	  1.4450	  0.0000
  6.6508	  4.2159	  0.3295	 -0.2429	  1.4518	  0.0000
  7.7330	  4.2159	  0.1384	 -0.4022	  1.5211	  0.0000
  8.8151	  4.2159	  0.0599	 -0.4669	  1.7186	  0.0000
  9.8973	  4.2159	  0.0486	 -0.3848	  1.7719	  0.0000
 10.9795	  4.2159	  0.0291	 -0.2088	  1.7764	  0.0000
 12.0616	  4.2159	 -0.0127	 -0.2126	  1.6183	  0.0000
 13.1438	  4.2159	  0.0029	 -0.1609	  1.9133	  0.0000
 14.2260	  4.2159	  0.0126	 -0.1220	  1.8534	  0.0000
 15.3081	  4.2159	  0.0015	 -0.0888	  1.8704	  0.0000
 16.3903	  4.2159	  0.0272	 -0.1191	  1.7213	  0.0000
 17.4724	  4.2159	  0.0291	 -0.0769	  1.8091	  0.0000
 18.5546	  4.2159	 -0.0030	 -0.0587	  1.8447	  0.0000
 19.6368	  4.2159	  0.0222	 -0.0709	  1.8699	  0.0000
 20.7189	  4.2159	 -0.0091	 -0.0624	  1.6979	  0.0000
 21.8011	  4.2159	  0.0329	 -0.0388	  1.5974	  0.0000
 22.8833	  4.2159	 -0.0087	 -0.0491	  1.8622	  0.0000
 23.9654	  4.2159	  0.0090	 -0.0463	  2.0537	  0.0000
 25.0476	  4.2159	 -0.0010	 -0.0793	  1.6388	  0.0000
 26.1298	  4.2159	  0.0057	 -0.0296	  1.6659	  0.0000
 27.2119	  4.2159	 -0.0027	  0.0012	  1.8237	  0.0000
 28.2941	  4.2159	  0.0266	 -0.0625	  1.6379	  0.0000
 29.3763	  4.2159	  0.0495	 -0.0848	  1.8965	  0.0000
 30.4584	  4.2159	  0.0423	 -0.0746	  1.7907	  0.0000
 31.5406	  4.2159	  0.0118	 -0.0645	  1.7961	  0.0000
 32.6227	  4.2159	  0.0439	 -0.0631	  1.6732	  0.0000
 33.7049	  4.2159	  0.0259	 -0.0145	  1.6878	  0.0000
 34.7871	  4.2159	 -0.0050	  0.0135	  1.9563	  0.0000
 35.8692	  4.2159	  0.0368	 -0.0578	  1.6307	  0.0000
 36.9514	  4.2159	  0.0403	 -0.0512	  1.7792	  0.0000
 38.0336	  4.2159	  0.0429	 -0.0652	  0.0000	  1.0000
 39.1157	  4.2159	  0.0522	 -0.0712	  0.0000	  1.0000
 40.1979	  4.2159	  0.0716	 -0.0522	  1.7001	  0.0000
 41.2801	  4.2159	  0.0568	 -0.0764	  0.0000	  1.0000
 42.3622	  4.2159	  0.0760	 -0.0982	  2.0936	  0.0000
 43.4444	  4.2159	  0.0465	 -0.0885	  2.2659	  0.0000
  1.2400	  5.2981	 -0.0790	  0.3299	  1.5477	  0.0000
  2.3221	  5.2981	 -0.3887	  0.5990	  1.5523	  0.0000
  3.4043	  5.2981	 -0.0827	  0.2497	  1.2599	  0.0000
  4.4865	  5.2981	  0.3247	 -0.1370	  1.5710	  0.0000
  5.5686	  5.2981	  0.2755	 -0.4250	  1.3366	  0.0000
  6.6508	  5.2981	  0.1827	 -0.5298	  1.5291	  0.0000
  7.7330	  5.2981	  0.0549	 -0.5569	  1.6451	  0.0000
  8.8151	  5.2981	  0.0044	 -0.5220	  1.7605	  0.0000
  9.8973	  5.2981	 -0.0209	 -0.4115	  1.8319	  0.0000
 10.9795	  5.2981	 -0.0762	 -0.3052	  1.5648	  0.0000
 12.0616	  5.2981	 -0.0605	 -0.3549	  1.7445	  0.0000
 13.1438	  5.2981	  0.0189	 -0.1863	  1.6273	  0.0000
 14.2260	  5.2981	  0.0097	 -0.0789	  1.7454	  0.0000
 15.3081	  5.2981	  0.0191	 -0.1040	  1.6076	  0.0000
 16.3903	  5.2981	  0.0176	 -0.0940	  1.8321	  0.0000
 17.4724	  5.2981	 -0.0013	 -0.0583	  1.6536	  0.0000
 18.5546	  5.2981	 -0.0078	 -0.0898	  1.5456	  0.0000
 19.6368	  5.2981	  0.0138	 -0.0613	  1.9413	  0.0000
 20.7189	  5.2981	  0.0029	 -0.0580	  1.7853	  0.0000
 21.8011	  5.2981	  0.0023	 -0.0408	  1.7788	  0.0000
 22.8833	  5.2981	  0.0061	 -0.0932	  1.8706	  0.0000
 23.9654	  5.2981	  0.0472	 -0.0768	  1.7099	  0.0000
 25.0476	  5.2981	 -0.0016	 -0.0576	  1.7937	  0.0000
 26.1298	  5.2981	  0.0371	 -0.0720	  1.7082	  0.0000
 27.2119	  5.2981	  0.0277	 -0.0454	  1.8025	  0.0000
 28.2941	  5.2981	  0.0131	 -0.0638	  1.7418	  0.0000
 29.3763	  5.2981	  0.0357	 -0.0480	  1.6806	  0.0000
 30.4584	  5.2981	  0.0121	 -0.0634	  1.8333	  0.0000
 31.5406	  5.2981	  0.0311	 -0.0669	  1.9411	  0.0000
 32.6227	  5.2981	  0.0109	 -0.0765	  1.7307	  0.0000
 33.7049	  5.2981	  0.0419	 -0.0530	  1.7920	  0.0000
 34.7871	  5.2981	  0.0153	 -0.0450	  1.8800	  0.0000
 35.8692	  5.2981	  0.0386	 -0.0521	  1.8197	  0.0000
 36.9514	  5.2981	  0.0775	 -0.0507	  1.8530	  0.0000
 38.0336	  5.2981	  0.0435	 -0.0665	  0.0000	  1.0000
 39.1157	  5.2981	  0.0313	 -0.0793	  1.8332	  0.0000
 40.1979	  5.2981	  0.0554	 -0.0806	  1.9441	  0.0000
 41.2801	  5.2981	  0.0561	 -0.1050	  1.9894	  0.0000
 42.3622	  5.2981	  0.0982	 -0.0975	  2.1838	  0.0000
 43.4444	  5.2981	  0.0462	 -0.0986	  2.1094	  0.0000
  1.2400	  6.3803	 -0.6017	  0.5046	  1.7057	  0.0000
  2.3221	  6.3803	 -0.6863	  0.6523	  2.0924	  0.0000
  3.4043	  6.3803	 -0.6306	  0.5375	  1.6554	  0.0000
  4.4865	  6.3803	 -0.0729	 -0.0567	  1.5114	  0.0000
  5.5686	  6.3803	 -0.0243	 -0.2254	  1.5107	  0.0000
  6.6508	  6.3803	  0.0998	 -0.5458	  1.7153	  0.0000
  7.7330	  6.3803	  0.0416	 -0.6375	  1.8111	  0.0000
  8.8151	  6.3803	 -0.0258	 -0.6382	  1.9113	  0.0000
  9.8973	  6.3803	 -0.0188	 -0.5471	  1.6540	  0.0000
 10.9795	  6.3803	 -0.0138	 -0.3797	  1.4522	  0.0000
 12.0616	  6.3803	 -0.1609	 -0.2571	  0.0000	  1.0000
 13.1438	  6.3803	 -0.0434	 -0.2687	  1.5111	  0.0000
 14.2260	  6.3803	 -0.0862	 -0.2028	  1.7751	  0.0000
 15.3081	  6.3803	 -0.0087	 -0.1423	  1.7911	  0.0000
 16.3903	  6.3803	 -0.0248	 -0.0795	  1.7694	  0.0000
 17.4724	  6.3803	  0.0042	 -0.0666	  1.6566	  0.0000
 18.5546	  6.3803	 -0.0260	 -0.0899	  1.7076	  0.0000
 19.6368	  6.3803	 -0.0013	 -0.0918	  1.7023	  0.0000
 20.7189	  6.3803	  0.0090	 -0.0988	  1.6559	  0.0000
 21.8011	  6.3803	  0.0105	 -0.0698	  1.8024	  0.0000
 22.8833	  6.3803	  0.0224	 -0.0707	  1.7277	  0.0000
 23.9654	  6.3803	  0.0548	 -0.0479	  1.8231	  0.0000
 25.0476	  6.3803	  0.0282	  0.0072	  1.8073	  0.0000
 26.1298	  6.3803	  0.0075	 -0.0454	  1.6175	  0.0000
 27.2119	  6.3803	  0.0493	 -0.0544	  1.7258	  0.0000
 28.2941	  6.3803	  0.0284	 -0.0551	  1.6792	  0.0000
 29.3763	  6.3803	 -0.0128	 -0.0740	  1.8023	  0.0000
 30.4584	  6.3803	  0.0132	 -0.0638	  1.7550	  0.0000
 31.5406	  6.3803	 -0.0141	 -0.0693	  1.8540	  0.0000
 32.6227	  6.3803	  0.0121	 -0.1001	  1.9841	  0.0000
 33.7049	  6.3803	  0.0425	 -0.0820	  1.8641	  0.0000
 34.7871	  6.3803	  0.0042	 -0.0458	  1.9506	  0.0000
 35.8692	  6.3803	  0.0236	 -0.0543	  1.7929	  0.0000
 36.9514	  6.3803	  0.0540	 -0.0643	  2.0079	  0.0000
 38.0336	  6.3803	  0.0223	 -0.1006	  1.8265	  0.0000
 39.1157	  6.3803	  0.0543	 -0.0772	  0.0000	  1.0000
 40.1979	  6.3803	  0.0732	 -0.0889	  1.8432	  0.0000
 41.2801	  6.3803	  0.1239	 -0.0729	  1.8450	  0.0000
 42.3622	  6.3803	  0.0398	 -0.0364	  1.9914	  0.0000
 43.4444	  6.3803	  0.0570	 -0.0641	  2.1867	  0.0000
  1.2400	  7.4624	 -1.1467	  0.6191	  1.6978	  0.0000
  2.3221	  7.4624	 -1.1621	  0.6494	  1.6929	  0.0000
  3.4043	  7.4624	 -0.7781	  0.1438	  0.0000	  1.0000
  4.4865	  7.4624	 -0.7272	  0.0895	  1.6911	  0.0000
  5.5686	  7.4624	 -0.5506	 -0.0578	  1.7790	  0.0000
  6.6508	  7.4624	 -0.1636	 -0.5886	  1.3969	  0.0000
  7.7330	  7.4624	 -0.1411	 -0.7723	  1.6367	  0.0000
  8.8151	  7.4624	 -0.1058	 -0.6922	  1.9850	  0.0000
  9.8973	  7.4624	 -0.1813	 -0.4862	  1.4602	  0.0000
 10.9795	  7.4624	 -0.0829	 -0.3014	  1.3762	  0.0000
 12.0616	  7.4624	 -0.0763	 -0.2311	  1.4494	  0.0000
 13.1438	  7.4624	 -0.2107	 -0.2169	  1.4236	  0.0000
 14.2260	  7.4624	 -0.1533	 -0.1559	  1.6186	  0.0000
 15.3081	  7.4624	 -0.0510	 -0.1333	  1.7334	  0.0000
 16.3903	  7.4624	 -0.0491	 -0.1032	  1.7326	  0.0000
 17.4724	  7.4624	 -0.0266	 -0.1354	  1.7679	  0.0000
 18.5546	  7.4624	 -0.0632	 -0.0964	  1.7912	  0.0000
 19.6368	  7.4624	 -0.0172	 -0.0679	  1.6363	  0.0000
 20.7189	  7.4624	 -0.0619	 -0.0889	  0.0000	  1.0000
 21.8011	  7.4624	 -0.0205	 -0.0251	  1.6377	  0.0000
 22.8833	  7.4624	  0.0023	 -0.0321	  1.8468	  0.0000
 23.9654	  7.4624	  0.0305	 -0.0195	  1.7479	  0.0000
 25.0476	  7.4624	 -0.0432	 -0.0936	  0.0000	  1.0000
 26.1298	  7.4624	  0.0260	 -0.0442	  1.7775	  0.0000
 27.2119	  7.4624	  0.0549	 -0.0937	  1.5829	  0.0000
 28.2941	  7.4624	 -0.0084	 -0.0809	  1.5831	  0.0000
 29.3763	  7.4624	 -0.0554	 -0.0979	  1.7951	  0.0000
 30.4584	  7.4624	 -0.0346	 -0.1123	  0.0000	  1.0000
 31.5406	  7.4624	 -0.0273	 -0.0789	  1.9798	  0.0000
 32.6227	  7.4624	 -0.0292	 -0.0755	  1.8092	  0.0000
 33.7049	  7.4624	  0.0327	 -0.0476	  1.7345	  0.0000
 34.7871	  7.4624	 -0.0014	 -0.0066	  1.7177	  0.0000
 35.8692	  7.4624	  0.0515	 -0.0613	  1.7059	  0.0000
 36.9514	  7.4624	  0.0437	 -0.0404	  1.8838	  0.0000
 38.0336	  7.4624	  0.0256	 -0.0689	  1.8257	  0.0000
 39.1157	  7.4624	  0.0546	 -0.0656	  1.6541	  0.0000
 40.1979	  7.4624	  0.0612	 -0.1251	  1.8076	  0.0000
 41.2801	  7.4624	  0.0755	 -0.0915	  1.9192	  0.0000
 42.3622	  7.4624	  0.0823	 -0.0779	  1.9034	  0.0000
 43.4444	  7.4624	  0.0663	 -0.1037	  0.0000	  1.0000
  1.2400	  8.5446	 -1.4092	  0.6437	  1.9049	  0.0000
  2.3221	  8.5446	 -1.4085	  0.7677	  1.5880	  0.0000
  3.4043	  8.5446	 -1.3870	  0.5797	  1.5964	  0.0000
  4.4865	  8.5446	 -1.2990	  0.0724	  1.5852	  0.0000
  5.5686	  8.5446	 -0.8372	 -0.1017	  1.5525	  0.0000
  6.6508	  8.5446	 -0.7485	 -0.4678	  1.4376	  0.0000
  7.7330	  8.5446	 -0.7053	 -0.6864	  1.7141	  0.0000
  8.8151	  8.5446	 -0.5982	 -0.6737	  1.6821	  0.0000
  9.8973	  8.5446	 -0.5227	 -0.4859	  1.5451	  0.0000
 10.9795	  8.5446	 -0.3678	 -0.1546	  1.3023	  0.0000
 12.0616	  8.5446	 -0.2613	 -0.1600	  1.3422	  0.0000
 13.1438	  8.5446	 -0.4367	 -0.1984	  1.2145	  0.0000
 14.2260	  8.5446	 -0.3528	 -0.1144	  1.4372	  0.0000
 15.3081	  8.5446	 -0.2005	 -0.1020	  1.6030	  0.0000
 16.3903	  8.5446	 -0.1318	 -0.1144	  1.6470	  0.0000
 17.4724	  8.5446	 -0.0400	 -0.0734	  1.7044	  0.0000
 18.5546	  8.5446	 -0.0245	 -0.0547	  1.6030	  0.0000
 19.6368	  8.5446	 -0.0476	 -0.0805	  1.6363	  0.0000
 20.7189	  8.5446	 -0.0441	 -0.0981	  1.6289	  0.0000
 21.8011	  8.5446	 -0.0094	 -0.0622	  1.6505	  0.0000
 22.8833	  8.5446	 -0.0096	 -0.0374	  1.8294	  0.0000
 23.9654	  8.5446	 -0.0491	 -0.0356	  1.8998	  0.0000
 25.0476	  8.5446	 -0.0187	 -0.0192	  1.7606	  0.0000
 26.1298	  8.5446	  0.0370	 -0.0649	  1.5817	  0.0000
 27.2119	  8.5446	  0.0398	 -0.0959	  1.6670	  0.0000
 28.2941	  8.5446	  0.0085	 -0.1241	  1.6546	  0.0000
 29.3763	  8.5446	 -0.1563	 -0.1375	  0.0000	  1.0000
 30.4584	  8.5446	 -0.0267	 -0.0938	  1.8090	  0.0000
 31.5406	  8.5446	 -0.0007	 -0.0583	  1.9923	  0.0000
 32.6227	  8.5446	 -0.0043	 -0.0592	  1.8016	  0.0000
 33.7049	  8.5446	  0.0052	 -0.0372	  1.7628	  0.0000
 34.7871	  8.5446	  0.0188	  0.0050	  1.8889	  0.0000
 35.8692	  8.5446	  0.0231	 -0.0697	  1.7008	  0.0000
 36.9514	  8.5446	  0.0471	 -0.0731	  1.7471	  0.0000
 38.0336	  8.5446	  0.0584	 -0.0431	  2.0411	  0.0000
 39.1157	  8.5446	  0.0570	 -0.0634	  1.9179	  0.0000
 40.1979	  8.5446	  0.0399	 -0.0908	  2.0033	  0.0000
 41.2801	  8.5446	  0.0150	 -0.1531	  1.5948	  0.0000
 42.3622	  8.5446	  0.0799	 -0.0930	  2.0316	  0.0000
 43.4444	  8.5446	  0.0941	 -0.1211	  1.9510	  0.0000
  1.2400	  9.6268	 -2.0185	  0.6328	  1.5377	  0.0000
  2.3221	  9.6268	 -2.0019	  0.8570	  1.3672	  0.0000
  3.4043	  9.6268	 -1.9949	  0.6465	  1.2057	  0.0000
  4.4865	  9.6268	 -1.4278	  0.0529	  1.6934	  0.0000
  5.5686	  9.6268	 -1.3233	 -0.2141	  1.5420	  0.0000
  6.6508	  9.6268	 -1.1509	 -0.5638	  1.3948	  0.0000
  7.7330	  9.6268	 -0.8145	 -0.6019	  1.7032	  0.0000
  8.8151	  9.6268	 -0.7323	 -0.5468	  1.6587	  0.0000
  9.8973	  9.6268	 -0.6163	 -0.2483	  1.5291	  0.0000
 10.9795	  9.6268	 -0.6205	 -0.1008	  1.7505	  0.0000
 12.0616	  9.6268	 -0.6504	 -0.1588	  1.5241	  0.0000
 13.1438	  9.6268	 -0.5371	 -0.1213	  1.5292	  0.0000
 14.2260	  9.6268	 -0.4695	 -0.0482	  1.6100	  0.0000
 15.3081	  9.6268	 -0.5056	 -0.0434	  1.5855	  0.0000
 16.3903	  9.6268	 -0.3390	 -0.0892	  1.3813	  0.0000
 17.4724	  9.6268	 -0.1096	 -0.1675	  1.4651	  0.0000
 18.5546	  9.6268	 -0.1024	 -0.1366	  1.4215	  0.0000
 19.6368	  9.6268	 -0.1174	 -0.1299	  1.5843	  0.0000
 20.7189	  9.6268	 -0.0418	 -0.0806	  1.5197	  0.0000
 21.8011	  9.6268	 -0.0501	 -0.0333	  1.6213	  0.0000
 22.8833	  9.6268	 -0.0510	 -0.0514	  1.7351	  0.0000
 23.9654	  9.6268	 -0.0458	 -0.0362	  1.7293	  0.0000
 25.0476	  9.6268	  0.0157	 -0.0026	  1.5274	  0.0000
 26.1298	  9.6268	  0.0291	 -0.0828	  1.3618	  0.0000
 27.2119	  9.6268	 -0.0153	 -0.4813	  1.2243	  0.0000
 28.2941	  9.6268	 -0.0370	 -0.4459	  1.5534	  0.0000
 29.3763	  9.6268	 -0.1007	 -0.2149	  1.5351	  0.0000
 30.4584	  9.6268	 -0.0413	 -0.0449	  1.8027	  0.0000
 31.5406	  9.6268	 -0.0273	 -0.0643	  1.8670	  0.0000
 32.6227	  9.6268	 -0.0108	 -0.0207	  1.8549	  0.0000
 33.7049	  9.6268	 -0.0257	  0.0077	  1.7185	  0.0000
 34.7871	  9.6268	 -0.0074	  0.0021	  1.6661	  0.0000
 35.8692	  9.6268	  0.0405	 -0.0658	  1.6164	  0.0000
 36.9514	  9.6268	  0.1068	 -0.0768	  1.8181	  0.0000
 38.0336	  9.6268	  0.0561	 -0.0681	  1.8120	  0.0000
 39.1157	  9.6268	  0.0451	 -0.0568	  1.8587	  0.0000
 40.1979	  9.6268	  0.0258	 -0.1139	  1.9124	  0.0000
 41.2801	  9.6268	  0.0191	 -0.1259	  1.7839	  0.0000
 42.3622	  9.6268	  0.0889	 -0.1560	  1.8089	  0.0000
 43.4444	  9.6268	  0.1129	 -0.1877	  1.8319	  0.0000
  1.2400	 10.7089	 -2.2272	  0.5540	  1.5680	  0.0000
  2.3221	 10.7089	 -2.6422	  0.8554	  1.5436	  0.0000
  3.4043	 10.7089	 -2.7079	  1.1564	  1.3793	  0.0000
  4.4865	 10.7089	 -1.7360	  0.2692	  0.0000	  1.0000
  5.5686	 10.7089	 -1.5487	 -0.2344	  1.3041	  0.0000
  6.6508	 10.7089	 -1.3420	 -0.5361	  1.7746	  0.0000
  7.7330	 10.7089	 -1.1626	 -0.5071	  1.4734	  0.0000
  8.8151	 10.7089	 -0.7943	 -0.2994	  1.3321	  0.0000
  9.8973	 10.7089	 -0.7743	 -0.2215	  1.4972	  0.0000
 10.9795	 10.7089	 -0.7186	 -0.1623	  1.6242	  0.0000
 12.0616	 10.7089	 -0.6738	 -0.2101	  1.5041	  0.0000
 13.1438	 10.7089	 -0.6247	 -0.0718	  1.6409	  0.0000
 14.2260	 10.7089	 -0.6196	 -0.0142	  1.5572	  0.0000
 15.3081	 10.7089	 -0.7427	 -0.0378	  1.3627	  0.0000
