# x	y	u	v	s2n	mask
 36.9514	  2.0516	  0.0118	 -0.0325	  1.5829	  0.0000
 38.0336	  2.0516	  0.0248	 -0.0481	  0.0000	  1.0000
 39.1157	  2.0516	  0.0602	 -0.0871	  1.5833	  0.0000
 40.1979	  2.0516	  0.0167	 -0.0383	  1.5962	  0.0000
 41.2801	  2.0516	  0.0038	 -0.0412	  1.6254	  0.0000
 42.3622	  2.0516	  0.0166	 -0.0254	  1.7125	  0.0000
 43.4444	  2.0516	 -0.0363	 -0.0034	  1.6567	  0.0000
  1.2400	  3.1338	  0.0155	  0.0234	  1.8401	  0.0000
  2.3221	  3.1338	  0.0043	  0.0446	  1.7193	  0.0000
  3.4043	  3.1338	 -0.0131	  0.0890	  1.7249	  0.0000
  4.4865	  3.1338	  0.0471	  0.1147	  1.5849	  0.0000
  5.5686	  3.1338	  0.0984	  0.0087	  1.5727	  0.0000
  6.6508	  3.1338	  0.0661	 -0.0170	  1.7445	  0.0000
  7.7330	  3.1338	  0.0764	 -0.0187	  1.7340	  0.0000
  8.8151	  3.1338	  0.0559	 -0.0069	  1.5051	  0.0000
  9.8973	  3.1338	  0.0765	 -0.0445	  1.5855	  0.0000
 10.9795	  3.1338	  0.0761	 -0.0532	  1.4780	  0.0000
 12.0616	  3.1338	  0.0533	 -0.0404	  1.5742	  0.0000
 13.1438	  3.1338	  0.0302	 -0.1411	  1.5255	  0.0000
 14.2260	  3.1338	  0.0314	 -0.1288	  1.5357	  0.0000
 15.3081	  3.1338	 -0.0052	 -0.0734	  1.3432	  0.0000
 16.3903	  3.1338	  0.0405	 -0.0574	  1.5778	  0.0000
 17.4724	  3.1338	 -0.0150	 -0.0851	  1.4805	  0.0000
 18.5546	  3.1338	  0.0206	 -0.0805	  1.5017	  0.0000
 19.6368	  3.1338	  0.0333	 -0.0788	  1.5438	  0.0000
 20.7189	  3.1338	 -0.0077	 -0.0427	  1.5166	  0.0000
 21.8011	  3.1338	  0.0212	 -0.0489	  1.4375	  0.0000
 22.8833	  3.1338	  0.0116	 -0.0156	  1.5930	  0.0000
 23.9654	  3.1338	  0.0130	 -0.0373	  1.4949	  0.0000
 25.0476	  3.1338	 -0.0119	 -0.0353	  1.4891	  0.0000
 26.1298	  3.1338	  0.0087	 -0.0347	  1.4773	  0.0000
 27.2119	  3.1338	 -0.0336	 -0.0291	  1.5739	  0.0000
 28.2941	  3.1338	 -0.0092	 -0.0578	  1.6263	  0.0000
 29.3763	  3.1338	  0.0239	 -0.0668	  1.5374	  0.0000
 30.4584	  3.1338	  0.0514	 -0.0280	  1.5643	  0.0000
 31.5406	  3.1338	  0.0173	 -0.0361	  1.4445	  0.0000
 32.6227	  3.1338	 -0.0000	 -0.0382	  1.6176	  0.0000
 33.7049	  3.1338	  0.0327	 -0.0638	  1.6111	  0.0000
 34.7871	  3.1338	  0.0210	 -0.0475	  0.0000	  1.0000
 35.8692	  3.1338	  0.0236	 -0.0574	  1.5841	  0.0000
 36.9514	  3.1338	  0.0239	 -0.0646	  1.5871	  0.0000
 38.0336	  3.1338	  0.0044	 -0.0661	  1.5691	  0.0000
 39.1157	  3.1338	  0.0103	 -0.0310	  1.6882	  0.0000
 40.1979	  3.1338	  0.0136	 -0.0316	  1.7332	  0.0000
 41.2801	  3.1338	  0.0071	 -0.0112	  1.6221	  0.0000
 42.3622	  3.1338	 -0.0071	 -0.0081	  1.6050	  0.0000
 43.4444	  3.1338	  0.0099	 -0.0386	  0.0000	  1.0000
  1.2400	  4.2159	 -0.0415	  0.0634	  1.8160	  0.0000
  2.3221	  4.2159	 -0.0166	  0.1320	  1.5683	  0.0000
  3.4043	  4.2159	 -0.2865	  0.2156	  0.0000	  1.0000
  4.4865	  4.2159	 -0.0320	  0.4978	  1.3680	  0.0000
  5.5686	  4.2159	  0.1146	  0.1880	  1.3214	  0.0000
  6.6508	  4.2159	  0.0072	 -0.0521	  1.5600	  0.0000
  7.7330	  4.2159	  0.0719	 -0.0475	  1.6540	  0.0000
  8.8151	  4.2159	  0.0489	 -0.0712	  1.5253	  0.0000
  9.8973	  4.2159	 -0.0270	 -0.1139	  0.0000	  1.0000
 10.9795	  4.2159	  0.0696	 -0.1362	  1.3369	  0.0000
 12.0616	  4.2159	  0.0715	 -0.0897	  1.5251	  0.0000
 13.1438	  4.2159	  0.0462	 -0.1283	  1.4844	  0.0000
 14.2260	  4.2159	  0.0266	 -0.1570	  1.5527	  0.0000
 15.3081	  4.2159	  0.0077	 -0.0975	  1.5319	  0.0000
 16.3903	  4.2159	  0.0080	 -0.0769	  1.4715	  0.0000
 17.4724	  4.2159	  0.0039	 -0.0395	  1.4755	  0.0000
 18.5546	  4.2159	  0.0032	 -0.0793	  0.0000	  1.0000
 19.6368	  4.2159	  0.0154	 -0.0496	  1.5609	  0.0000
 20.7189	  4.2159	 -0.0285	 -0.0394	  1.3984	  0.0000
 21.8011	  4.2159	 -0.0082	 -0.0394	  1.5153	  0.0000
 22.8833	  4.2159	  0.0003	 -0.0435	  1.6739	  0.0000
 23.9654	  4.2159	  0.0145	 -0.0805	  1.5167	  0.0000
 25.0476	  4.2159	 -0.0035	 -0.0141	  1.4588	  0.0000
 26.1298	  4.2159	  0.0008	 -0.0462	  1.4996	  0.0000
 27.2119	  4.2159	  0.0172	 -0.0324	  1.5766	  0.0000
 28.2941	  4.2159	  0.0162	 -0.0216	  1.6263	  0.0000
 29.3763	  4.2159	 -0.0220	 -0.0751	  1.5742	  0.0000
 30.4584	  4.2159	  0.0090	 -0.0579	  1.6919	  0.0000
 31.5406	  4.2159	  0.0267	 -0.0094	  1.5038	  0.0000
 32.6227	  4.2159	  0.0230	 -0.0313	  1.4687	  0.0000
 33.7049	  4.2159	  0.0114	 -0.0263	  1.7836	  0.0000
 34.7871	  4.2159	  0.0269	 -0.0487	  1.7180	  0.0000
 35.8692	  4.2159	  0.0042	 -0.0216	  1.5444	  0.0000
 36.9514	  4.2159	  0.0295	 -0.0421	  1.6544	  0.0000
 38.0336	  4.2159	  0.0739	 -0.0535	  1.6722	  0.0000
 39.1157	  4.2159	  0.0516	 -0.0587	  1.6954	  0.0000
 40.1979	  4.2159	  0.0094	 -0.0662	  1.6408	  0.0000
 41.2801	  4.2159	  0.0153	 -0.0439	  0.0000	  1.0000
 42.3622	  4.2159	  0.0129	 -0.0418	  0.0000	  1.0000
 43.4444	  4.2159	  0.0408	 -0.0264	  1.7107	  0.0000
  1.2400	  5.2981	 -0.1637	  0.1307	  1.2560	  0.0000
  2.3221	  5.2981	 -0.2192	  0.2755	  1.3496	  0.0000
  3.4043	  5.2981	 -0.5339	  0.6096	  1.4516	  0.0000
  4.4865	  5.2981	 -0.5540	  0.7853	  1.3962	  0.0000
  5.5686	  5.2981	 -0.4448	  0.5466	  1.2999	  0.0000
  6.6508	  5.2981	 -0.2379	 -0.0580	  1.2641	  0.0000
  7.7330	  5.2981	  0.0274	 -0.1475	  1.5959	  0.0000
  8.8151	  5.2981	 -0.1722	 -0.0577	  0.0000	  1.0000
  9.8973	  5.2981	  0.1118	 -0.1180	  1.2954	  0.0000
 10.9795	  5.2981	  0.0313	 -0.3054	  1.1193	  0.0000
 12.0616	  5.2981	  0.0506	 -0.1891	  1.3594	  0.0000
 13.1438	  5.2981	 -0.0117	 -0.1737	  1.4966	  0.0000
 14.2260	  5.2981	  0.0023	 -0.1763	  1.2945	  0.0000
 15.3081	  5.2981	  0.0195	 -0.1519	  1.4275	  0.0000
 16.3903	  5.2981	 -0.0428	 -0.0973	  1.5321	  0.0000
 17.4724	  5.2981	 -0.0118	 -0.0485	  1.5531	  0.0000
 18.5546	  5.2981	 -0.0224	 -0.0147	  1.4613	  0.0000
 19.6368	  5.2981	 -0.0076	 -0.0773	  0.0000	  1.0000
 20.7189	  5.2981	  0.0088	 -0.0666	  1.4552	  0.0000
 21.8011	  5.2981	 -0.0057	 -0.0427	  1.4415	  0.0000
 22.8833	  5.2981	 -0.0499	 -0.0604	  1.5680	  0.0000
 23.9654	  5.2981	  0.0229	 -0.0636	  1.4589	  0.0000
 25.0476	  5.2981	 -0.0366	 -0.0471	  1.4914	  0.0000
 26.1298	  5.2981	  0.0013	 -0.0338	  0.0000	  1.0000
 27.2119	  5.2981	  0.0325	 -0.0336	  1.6138	  0.0000
 28.2941	  5.2981	 -0.0101	  0.0134	  1.7331	  0.0000
 29.3763	  5.2981	 -0.0323	 -0.0214	  1.5514	  0.0000
 30.4584	  5.2981	  0.0200	 -0.0139	  1.6430	  0.0000
 31.5406	  5.2981	  0.0198	 -0.0593	  1.4990	  0.0000
 32.6227	  5.2981	 -0.0053	 -0.0661	  1.4886	  0.0000
 33.7049	  5.2981	  0.0132	 -0.0534	  1.6745	  0.0000
 34.7871	  5.2981	  0.0415	 -0.0203	  1.7117	  0.0000
 35.8692	  5.2981	  0.0245	 -0.0322	  1.6297	  0.0000
 36.9514	  5.2981	  0.0159	 -0.0463	  1.5811	  0.0000
 38.0336	  5.2981	  0.0421	 -0.0342	  1.6573	  0.0000
 39.1157	  5.2981	  0.0229	 -0.0457	  1.6612	  0.0000
 40.1979	  5.2981	  0.0283	 -0.0439	  1.5729	  0.0000
 41.2801	  5.2981	  0.0050	 -0.0728	  1.6240	  0.0000
 42.3622	  5.2981	 -0.0060	 -0.0609	  1.6786	  0.0000
 43.4444	  5.2981	  0.0210	 -0.0508	  1.7118	  0.0000
  1.2400	  6.3803	 -0.6746	  0.0878	  1.4257	  0.0000
  2.3221	  6.3803	 -0.6969	  0.5443	  1.5045	  0.0000
  3.4043	  6.3803	 -0.7998	  0.7508	  1.3455	  0.0000
  4.4865	  6.3803	 -0.7619	  0.7959	  1.4018	  0.0000
  5.5686	  6.3803	 -0.6995	  0.4338	  1.3679	  0.0000
  6.6508	  6.3803	 -0.5761	 -0.0774	  1.4538	  0.0000
  7.7330	  6.3803	 -0.1851	 -0.1105	  1.3142	  0.0000
  8.8151	  6.3803	  0.0524	 -0.1263	  1.4332	  0.0000
  9.8973	  6.3803	  0.1573	 -0.1542	  1.3547	  0.0000
 10.9795	  6.3803	  0.0783	 -0.4902	  1.3005	  0.0000
 12.0616	  6.3803	 -0.0912	 -0.1909	  0.0000	  1.0000
 13.1438	  6.3803	 -0.0092	 -0.3910	  1.2673	  0.0000
 14.2260	  6.3803	 -0.0246	 -0.2899	  1.3303	  0.0000
 15.3081	  6.3803	  0.0260	 -0.2095	  1.3631	  0.0000
 16.3903	  6.3803	  0.0024	 -0.1417	  1.4023	  0.0000
 17.4724	  6.3803	 -0.0226	 -0.1435	  0.0000	  1.0000
 18.5546	  6.3803	  0.0434	 -0.0795	  1.3817	  0.0000
 19.6368	  6.3803	 -0.0550	 -0.0987	  1.4367	  0.0000
 20.7189	  6.3803	 -0.0203	 -0.0494	  1.4885	  0.0000
 21.8011	  6.3803	 -0.0395	 -0.0748	  1.5346	  0.0000
 22.8833	  6.3803	 -0.0628	 -0.0756	  1.5061	  0.0000
 23.9654	  6.3803	  0.0108	 -0.0722	  1.5339	  0.0000
 25.0476	  6.3803	 -0.0302	 -0.0160	  1.3943	  0.0000
 26.1298	  6.3803	  0.0035	 -0.0294	  1.6276	  0.0000
 27.2119	  6.3803	 -0.0004	 -0.0264	  1.6787	  0.0000
 28.2941	  6.3803	 -0.0132	 -0.0317	  1.4998	  0.0000
 29.3763	  6.3803	  0.0521	 -0.0301	  1.6448	  0.0000
 30.4584	  6.3803	 -0.0177	 -0.0520	  1.4796	  0.0000
 31.5406	  6.3803	  0.0155	 -0.0706	  1.5742	  0.0000
 32.6227	  6.3803	  0.0019	 -0.0305	  1.5986	  0.0000
 33.7049	  6.3803	  0.0071	 -0.0562	  1.6579	  0.0000
 34.7871	  6.3803	 -0.0004	 -0.0357	  1.7019	  0.0000
 35.8692	  6.3803	  0.0412	 -0.0790	  1.6462	  0.0000
 36.9514	  6.3803	  0.0093	 -0.0791	  1.5537	  0.0000
 38.0336	  6.3803	  0.0107	 -0.0835	  1.6537	  0.0000
 39.1157	  6.3803	 -0.0093	 -0.0311	  1.7434	  0.0000
 40.1979	  6.3803	 -0.0258	 -0.0179	  1.6015	  0.0000
 41.2801	  6.3803	 -0.0092	 -0.0425	  1.5829	  0.0000
 42.3622	  6.3803	  0.0051	 -0.0200	  1.7360	  0.0000
 43.4444	  6.3803	  0.0210	 -0.0538	  1.6175	  0.0000
  1.2400	  7.4624	 -1.0211	  0.3643	  1.1816	  0.0000
  2.3221	  7.4624	 -0.9689	  0.7300	  1.4974	  0.0000
  3.4043	  7.4624	 -1.0249	  0.7197	  1.3229	  0.0000
  4.4865	  7.4624	 -1.2428	  0.6796	  1.3956	  0.0000
  5.5686	  7.4624	 -1.0393	  0.2851	  1.0778	  0.0000
  6.6508	  7.4624	 -0.7376	 -0.0500	  1.5218	  0.0000
  7.7330	  7.4624	 -0.6294	 -0.0116	  1.4950	  0.0000
  8.8151	  7.4624	 -0.2666	 -0.0941	  1.3607	  0.0000
  9.8973	  7.4624	 -0.0963	 -0.1531	  1.4423	  0.0000
 10.9795	  7.4624	  0.0301	 -0.4638	  1.3712	  0.0000
 12.0616	  7.4624	 -0.1861	 -0.2229	  0.0000	  1.0000
 13.1438	  7.4624	 -0.0148	 -0.4457	  1.3942	  0.0000
 14.2260	  7.4624	 -0.0227	 -0.4181	  1.3177	  0.0000
 15.3081	  7.4624	  0.0085	 -0.2575	  1.4287	  0.0000
 16.3903	  7.4624	  0.0147	 -0.2323	  1.3775	  0.0000
 17.4724	  7.4624	 -0.0166	 -0.1583	  1.4798	  0.0000
 18.5546	  7.4624	 -0.0116	 -0.1484	  1.4427	  0.0000
 19.6368	  7.4624	 -0.0298	 -0.0884	  1.4721	  0.0000
 20.7189	  7.4624	 -0.0003	 -0.0256	  1.5071	  0.0000
 21.8011	  7.4624	 -0.0453	 -0.0550	  1.4283	  0.0000
 22.8833	  7.4624	 -0.0283	 -0.0576	  1.5166	  0.0000
 23.9654	  7.4624	  0.0304	 -0.0007	  1.5574	  0.0000
 25.0476	  7.4624	 -0.0019	 -0.0080	  1.6236	  0.0000
 26.1298	  7.4624	  0.0151	 -0.0452	  1.6441	  0.0000
 27.2119	  7.4624	  0.0080	 -0.0173	  1.6592	  0.0000
 28.2941	  7.4624	 -0.0061	  0.0121	  1.5863	  0.0000
 29.3763	  7.4624	  0.0286	 -0.0383	  1.6040	  0.0000
 30.4584	  7.4624	 -0.0117	 -0.0385	  1.6230	  0.0000
 31.5406	  7.4624	  0.0302	 -0.0258	  1.5079	  0.0000
 32.6227	  7.4624	  0.0183	 -0.0750	  1.6745	  0.0000
 33.7049	  7.4624	 -0.0017	 -0.0984	  1.5947	  0.0000
 34.7871	  7.4624	 -0.0070	 -0.0614	  1.6440	  0.0000
 35.8692	  7.4624	  0.0238	 -0.0299	  1.5470	  0.0000
 36.9514	  7.4624	  0.0051	 -0.0371	  1.5852	  0.0000
 38.0336	  7.4624	 -0.0012	 -0.0384	  1.6254	  0.0000
 39.1157	  7.4624	 -0.0054	 -0.0504	  1.6946	  0.0000
 40.1979	  7.4624	 -0.0083	 -0.0562	  1.6320	  0.0000
 41.2801	  7.4624	 -0.0001	 -0.0639	  1.6660	  0.0000
 42.3622	  7.4624	  0.0198	 -0.0356	  1.6890	  0.0000
 43.4444	  7.4624	  0.0245	  0.0008	  1.6554	  0.0000
  1.2400	  8.5446	 -0.8058	  0.7198	  1.3617	  0.0000
  2.3221	  8.5446	 -1.2796	  0.6342	  1.4084	  0.0000
  3.4043	  8.5446	 -1.2728	  0.4967	  1.3291	  0.0000
  4.4865	  8.5446	 -1.3366	  0.1660	  1.2962	  0.0000
  5.5686	  8.5446	 -1.3607	  0.0218	  1.5767	  0.0000
  6.6508	  8.5446	 -1.2367	  0.1005	  1.3378	  0.0000
  7.7330	  8.5446	 -0.8987	  0.1516	  1.3867	  0.0000
  8.8151	  8.5446	 -0.6434	  0.1425	  1.5191	  0.0000
  9.8973	  8.5446	 -0.4852	  0.0360	  1.4795	  0.0000
 10.9795	  8.5446	 -0.2048	 -0.3075	  1.2206	  0.0000
 12.0616	  8.5446	 -0.0749	 -0.5436	  1.4324	  0.0000
 13.1438	  8.5446	 -0.1238	 -0.4749	  1.3788	  0.0000
 14.2260	  8.5446	 -0.0664	 -0.4606	  1.3415	  0.0000
 15.3081	  8.5446	 -0.0367	 -0.2524	  1.3375	  0.0000
 16.3903	  8.5446	 -0.0550	 -0.1594	  1.4738	  0.0000
 17.4724	  8.5446	 -0.0370	 -0.1372	  1.3890	  0.0000
 18.5546	  8.5446	 -0.0107	 -0.1197	  1.4535	  0.0000
 19.6368	  8.5446	 -0.0541	 -0.1802	  1.3125	  0.0000
 20.7189	  8.5446	  0.0068	 -0.0974	  1.3486	  0.0000
 21.8011	  8.5446	 -0.0398	 -0.0711	  1.4182	  0.0000
 22.8833	  8.5446	 -0.0205	 -0.0937	  1.4977	  0.0000
 23.9654	  8.5446	 -0.0223	 -0.0307	  1.4610	  0.0000
 25.0476	  8.5446	 -0.0189	 -0.0199	  1.4166	  0.0000
 26.1298	  8.5446	  0.0125	 -0.0144	  1.6007	  0.0000
 27.2119	  8.5446	  0.0008	 -0.0107	  1.5758	  0.0000
 28.2941	  8.5446	 -0.0690	 -0.0134	  0.0000	  1.0000
 29.3763	  8.5446	  0.0469	 -0.0149	  1.5932	  0.0000
 30.4584	  8.5446	  0.0652	 -0.0299	  1.6011	  0.0000
 31.5406	  8.5446	 -0.0075	 -0.0753	  1.4854	  0.0000
 32.6227	  8.5446	  0.0054	 -0.0820	  1.6406	  0.0000
 33.7049	  8.5446	 -0.0299	 -0.0602	  0.0000	  1.0000
 34.7871	  8.5446	  0.0467	 -0.0414	  1.6458	  0.0000
 35.8692	  8.5446	 -0.0171	 -0.0716	  1.6623	  0.0000
 36.9514	  8.5446	  0.0198	 -0.0711	  1.5567	  0.0000
 38.0336	  8.5446	  0.0197	 -0.0279	  1.6738	  0.0000
 39.1157	  8.5446	 -0.0143	 -0.0628	  1.7715	  0.0000
 40.1979	  8.5446	 -0.0201	 -0.0327	  1.6355	  0.0000
 41.2801	  8.5446	  0.0194	 -0.0483	  1.7282	  0.0000
 42.3622	  8.5446	 -0.0088	 -0.0448	  1.6887	  0.0000
 43.4444	  8.5446	  0.0303	 -0.0166	  1.6428	  0.0000
  1.2400	  9.6268	 -1.3116	  0.5541	  1.3121	  0.0000
  2.3221	  9.6268	 -1.4320	  0.4080	  1.4326	  0.0000
  3.4043	  9.6268	 -1.4136	  0.0958	  1.5181	  0.0000
  4.4865	  9.6268	 -1.4247	 -0.0489	  1.5078	  0.0000
  5.5686	  9.6268	 -1.2964	  0.0522	  1.6011	  0.0000
  6.6508	  9.6268	 -1.1283	  0.4842	  1.3580	  0.0000
  7.7330	  9.6268	 -0.8682	  0.3551	  1.2949	  0.0000
  8.8151	  9.6268	 -0.7636	  0.1592	  1.3446	  0.0000
  9.8973	  9.6268	 -0.6955	  0.0508	  1.5160	  0.0000
 10.9795	  9.6268	 -0.6032	 -0.0758	  1.3212	  0.0000
 12.0616	  9.6268	 -0.4408	 -0.2758	  0.0000	  1.0000
 13.1438	  9.6268	 -0.1598	 -0.4195	  1.3659	  0.0000
 14.2260	  9.6268	 -0.3492	 -0.3004	  0.0000	  1.0000
 15.3081	  9.6268	 -0.0656	 -0.2636	  1.3869	  0.0000
 16.3903	  9.6268	 -0.0825	 -0.1842	  1.3233	  0.0000
 17.4724	  9.6268	 -0.2200	 -0.1988	  0.0000	  1.0000
 18.5546	  9.6268	 -0.0359	 -0.1898	  1.4235	  0.0000
 19.6368	  9.6268	 -0.0689	 -0.2482	  1.2893	  0.0000
 20.7189	  9.6268	 -0.0069	 -0.1726	  1.4848	  0.0000
 21.8011	  9.6268	 -0.0649	 -0.0852	  1.4666	  0.0000
 22.8833	  9.6268	 -0.0484	 -0.0926	  1.4327	  0.0000
 23.9654	  9.6268	 -0.0303	 -0.0168	  1.4806	  0.0000
 25.0476	  9.6268	 -0.0397	 -0.0703	  1.4760	  0.0000
 26.1298	  9.6268	 -0.0366	 -0.0244	  1.6510	  0.0000
 27.2119	  9.6268	 -0.0118	  0.0445	  1.5583	  0.0000
 28.2941	  9.6268	 -0.0116	  0.0473	  1.4879	  0.0000
 29.3763	  9.6268	  0.0454	  0.0063	  1.4507	  0.0000
 30.4584	  9.6268	  0.0378	 -0.1114	  1.5446	  0.0000
 31.5406	  9.6268	 -0.0331	 -0.1159	  1.4895	  0.0000
 32.6227	  9.6268	  0.0346	 -0.1104	  1.5515	  0.0000
 33.7049	  9.6268	  0.0430	 -0.0765	  1.6656	  0.0000
 34.7871	  9.6268	  0.0292	 -0.0540	  1.5912	  0.0000
 35.8692	  9.6268	 -0.0163	 -0.0551	  1.6672	  0.0000
 36.9514	  9.6268	  0.0132	 -0.0490	  1.6797	  0.0000
 38.0336	  9.6268	  0.0333	 -0.0451	  1.7635	  0.0000
 39.1157	  9.6268	  0.0078	 -0.0374	  1.6159	  0.0000
 40.1979	  9.6268	  0.0488	 -0.0095	  1.7267	  0.0000
 41.2801	  9.6268	  0.0366	  0.0088	  1.6872	  0.0000
 42.3622	  9.6268	 -0.0067	 -0.0072	  1.6846	  0.0000
 43.4444	  9.6268	 -0.0148	 -0.0562	  1.5974	  0.0000
  1.2400	 10.7089	 -1.4497	  0.5762	  1.3810	  0.0000
  2.3221	 10.7089	 -1.4496	  0.0323	  1.4341	  0.0000
  3.4043	 10.7089	 -1.3559	 -0.0576	  1.3911	  0.0000
  4.4865	 10.7089	 -1.2824	 -0.0176	  1.5480	  0.0000
  5.5686	 10.7089	 -1.2604	  0.1595	  1.2657	  0.0000
  6.6508	 10.7089	 -0.8180	  0.3742	  1.3000	  0.0000
  7.7330	 10.7089	 -0.7428	  0.2481	  1.4012	  0.0000
  8.8151	 10.7089	 -0.7258	  0.0378	  1.5943	  0.0000
  9.8973	 10.7089	 -0.7388	 -0.0827	  1.5858	  0.0000
 10.9795	 10.7089	 -0.6929	 -0.2377	  1.2513	  0.0000
 12.0616	 10.7089	 -0.6320	 -0.5194	  1.3205	  0.0000
 13.1438	 10.7089	 -0.5671	 -0.5544	  1.4463	  0.0000
 14.2260	 10.7089	 -0.5278	 -0.4682	  1.3102	  0.0000
 15.3081	 10.7089	 -0.4501	 -0.2334	  1.1284	  0.0000
